,SMILES,pred_gap
281,CCC1=C2OCC=CC=CC=C(C)C=C2C=C1,2.8993309
282,OSc1ccccc2ccnnccnc1-2,2.9521182
283,O=C1C=CC=CC=NNNC(CO)=CCC1,2.87344
284,CONCC=C(C)C(C)C1=CC=CC=CC=C1,2.7416945
285,NN=C1C=CNC=CC=CC=CNNN[N]1,2.783749
286,ON=C[N]c1ccccccccc2cc-2cc1,2.480192
287,CCC1=c2c(N)cccccc3c(c2C=CC=CC=C1)NC=3,2.5098038
288,N=C1NC2=C(CC=CC=CSS1)SC2,2.4479997
289,N=c1cc2scccccc1C=CC=C2,2.9122546
290,CCC=c1cccc2c(c([SH](C)N)ccc1)=CN=C2,2.573734
291,CSC1=C2CC3=CC=CC=CC=C3C=C21,2.6365516
292,O=C1C=CN=CC2=CC=CC2=NC=C1,2.6450586
293,[O][N]C1=CC2=CC2=C2N=NC=NC=CN=C3N=C1C32,1.9616858
294,CSC1=CC2=CC2=CC=CC1=S,2.2762814
295,OCC1C=CC=CC=CC=CC=C2C=C2CC1,2.776707
296,O=c1ccc2ccc1NCC=C=CSN=NN2,2.4104927
297,CCC(=O)C1=CC=CC=C=C1C=S,2.5668764
298,CO[SH]=C1C=CC=CC=CC=CCC1,2.6696472
299,C=C1C=CC=CON2C=CC=CC2=CC=NC=CCC1,2.4196448
300,NCC1=CN=CC=CN=CC=CNN=CC=C1,2.004283
301,O=C1C=CC=CC=CC=CC=CC=C1,2.4227014
302,CCN1NC=CCC=CC2=CN=C(C)C=CC=CC2C1NNC,2.7230434
303,CC1=NC=CC=CC2=CC=NC=CC(O)NNC(=CC=C1)C=NC=N2,2.935493
304,C=C1C=CC=CC=CC(C)=C(N)C=C1,2.775175
305,N=C1C=CC=CC=C=NC(=O)NNNN2N=CC=C=C12,2.6375766
306,C=C1C=CC=CC=Cn2[nH]cc1ccc1ccccc12,2.624289
307,N=S1SC=CC=CC=CC2=CC=CC2=CC=C1N,2.8022256
308,C=C1C=CC=C2N=CN2C=C=CCNC1,2.8402212
309,O=C1C=CC2=NC=C2C=NC=CCCCN1,2.4580102
310,N=CN1C=CC=CC=CC=CC=Cc2ccccc2C=CC=CC=C1,2.3613172
311,SCC1=CC=CC=CC=CC=NNC=CC=C1,2.0414329
312,O=C1CC(S)C(=O)C=CC=CN=CS1,2.6070938
313,NCCC=NNc1cc2c(c3cc[nH]c13)=C=2,2.7991352
314,CCC(CNCC1=CC=CC=CN=S1NN)NC,2.858566
315,C=C(C)C1C=[SH]C=CC=C2C=C(C2)S1,2.3689213
316,O=C1C=CC=CC=CC=C[C][N]C1,2.6310859
317,C=C1C=C(O)CCC2=C(C=CN1)SC=CC=C2,2.4893086
318,Cc1ccccsc2cccccccc-2cn1,2.9130597
319,O=c1ccccncccccc2ccc1-2,2.814738
320,[C]=CC1=NN=NON=CC=CC=CC=CN1,2.4956555
321,C=C1NN=C2C=C2C=CC=C=CNNN2C=C1C2N,2.803493
322,OCC1=CC=CC=C=C2C=CC=CC=C21,2.8171299
323,C=C1C=CC([SH](C)N=N)=C1N,2.5349252
324,C=CC1=CC=C2NCC1CC=CC=CS2,2.8604448
325,C=C1C=CC2=CC=CN=CC=C1C=CC=CC1=CC=C21,2.543058
326,O=CC=NNc1cc2ccccccc1-2,2.457187
327,S=c1ccccccc2cccsc-2n1,2.6917675
328,O=C(O)CC1=CC2=CC=CC=C1N=C(CO)CCC2,2.6360269
329,CC(C)NCC(=O)C1=CC=C2C=CC23C=S13,2.4977348
330,CC1=C(N2C=C2S)C(=S)N=C1,2.627117
331,O=CC1=NC=Cc2ccccc2C=C1,2.866769
332,C=C1C=CC=CC(=COC)SC(=O)C=NC1,2.8082044
333,CONCC1=CC=CC=CC=NC=CC=NC=CN=C1,2.7525964
334,O=C1C2=C=CC=CC=CN1N=CC=CC=N2,2.7787795
335,N=C1C=CC=C2C(=O)CC(=N)NC=CC2=NC1,2.6524372
336,O=c1ccc2ccccncccccc1=2,2.1167915
337,C=CC1=NN=C2NCN=C=C2C(C)=C1,2.7516584
338,ON=C1C=Cc2[nH]c3cccccccc-3cc21,2.8581789
339,N=c1cccnccccnccc2cccc3c2c1-3,2.9394584
340,C1=CC=CC2=CC=CC=CC=C2C=1,2.8208117
341,CC1=C2C=CC=NC=C1[C]N2,2.679394
342,C1=CC2=Cc3ccccc3C2=CC=NC=N1,2.503197
343,NC1C=C2C=CC=c3ccccc3=CC=CC=CN2NC1,2.2923453
344,COC1=C(C)C=CC=CC=CSC=C1,2.6950278
345,CN1C=CC=CC=CC2=CC(C=C1S)C2,2.8691282
346,Cc1cccccccccn(C#N)[nH][nH][nH]1,2.9297903
347,N=CCc1c[nH]ccn2c(c1)N=NSC=C2,2.2237608
348,O=CC1=CC=CC=CC=C2C(S)=CC=C12,2.5225255
349,CC1C=CC=c2c(=N)c2=C1O,2.866171
350,CC1=CC=CC=CC=Cc2ccccc2S1,2.7813823
351,CNC1=CC=CC2=C3C=CC(=N3)SC1=C2,2.9193938
352,N=Cc1cccccc2cscncc1-2,2.5516365
353,CC=C1C=CN=CC=NN=C(C)SS1,2.5078406
354,NC1=CC=CC=CN=C1C(N)=CCNO,2.275515
355,CC1=NC=CN=[SH]COC(N)C1=O,2.6021533
356,COC1=CC=C2C=NC=CC=CC=C1OC2,2.8933313
357,CC1=C=CC=CC=CC=C(N)C=CO1,2.3228757
358,C=C1C=CC=CC2=CC=NC=CC2=C1,2.6661668
359,CC1=CC=Nc2cc3cccc-3cccnc1o2,2.626234
360,CC1=CC=C2CNCC=CC=CC=CC2=NC1,2.7287362
361,O=CC=Cc1cc2ccccccc1-2,2.110412
362,SSCC1=NC=CC2=CC=CC=NC2=CC1,2.911283
363,CC(O)NOC1=CC=CC=NC=CC=CN1,2.9201539
364,CC1=NC1CC=CC[SH]=[SH]SCC=S,2.6146846
365,OCC1=CC=CC=CC=COC=CC=C2C=C21,2.482246
366,NC1=CC2=CC(=S)C(=CC=CC=C2)C=CC=CC=CC=C1,2.1151202
367,O=C1C=C2C=CC=C2C=CC=NC=N1,2.6627188
368,SCC1C=CC=CC=C2C[N]C=C21,2.414071
369,CC1=C2NC=CC(=C1)C(C=S)=CS2,2.3124747
370,CSC1=c2nnc(=C=O)cc2N=C1,2.6621482
371,C=C(C=O)CC1CC2=CC=C(CC)C(C)=CC1=C2,2.928157
372,NC1=CC=CN=c2ncccc2=CC=NS1,2.382372
373,ONC1C=CC=CC=CC=CC=NNN1,2.5344012
374,O=Cc1cccc2cccc-2cc2c(o1)=CC=2,2.610061
375,O=C1CC=CC=CC=C2C=CSC=NN2NS1,2.8064697
376,CNCCSC1=CC=CC=Cc2ccccc21,2.8216488
377,C=C1C=c2ccccc2=CC=CCS1,2.5590026
378,OC1=CC=CC=C2C=CC=C=NC=C2N1,2.3466308
379,C=[SH]CCCC1=CC(=C)C=NC=NN=N1,2.4537337
380,C=CC1=NC=CC=C2C=C2CC(NC)=C1,2.749438
381,CCC1=CC=c2ccccc2=CC=CC=CC=C1,2.6198263
382,O=C(O)C1=CSC=[SH]C=CCSCS1,2.5498884
383,C=C1C=C2[SH]=C=C=C[SH]12=C,2.429979
384,c1ccc2ccncc2cccc2ccnc-2c1,2.9099188
385,COC1=CC=CC2=CC3=CC=CC3=CSC1=C2,2.985663
386,C=C1C=CC=CSC=C(N=N)SNS1,2.5317705
387,O=C1C=CC2=CC=CC=CC=CN=CC=NC2=C1,2.4726717
388,NSC1=C(N)C(CS)N=NC=CC=CC=C1,2.9779131
389,N=C(N)SNC[SH]=C(C=O)CC=C=O,2.9172997
390,c1ccnc2ccnc3cc-2c-3cc1,2.6242867
391,CNC1=CC(=c2c3oc(cccc4c2=CC=4)C=3)C1,2.5946229
392,CN1C2=C(C=CC=CC3=CN1C3)SC=CC=CNC[CH]2,2.7062767
393,CCC1=NC2=CC=CC=CC=CC=CC2=NS1,2.8228736
394,CCC=NC=CN1CNN[C]C=C[C](N)C1,2.8820114
395,CCCC1=CC=CC2=C(O)C(=C2)C=C1,2.7367678
396,Nc1cnc2ccccnccncc1-2,2.7816563
