SMILES,des_gap,pred_gap,Err_pred_des
CCCCC=CCCCC1CCCC1CO,6.2484,6.531884,0.0453690854331365
O=C1OC(CCCCOCO)C2OC2O1,6.857,7.178187,0.0468407311452727
CCCC1=CC=CC1(N)C(O)OCOC,5.3716,5.6330853,0.0486792111948939
CCC=C=CC=CSC,4.4524,4.2334876,0.049167279209284
CCCC=CCC=CCC(=CCCCCC(C)CCCC)CC,5.7361,6.0197706,0.0494535698912881
COCC1CCC(OO)CC(C=C=O)C(=O)O1,5.4401,5.7091866,0.0494635308091906
C=COC1=C(CS)N(C=O)C1,5.6068,5.3283086,0.0496702963712085
CNNCC1=CNC(=O)CN=CC1,4.6886,4.454086,0.0500179527206887
O=CCc1ccccccccccco1,4.0765,4.283382,0.0507498930293943
C=NC(CCNC)C1CCCCC=CN1,5.4603,5.1798058,0.0513697497179213
CSC(C=CCCO)N(O)CO,5.7361,6.0357895,0.0522462107958532
CC1=CNCC(OCCC(C)CN)C1,6.8533,6.485237,0.0537059341365428
CN(CCCCCCSC(N)CO)NN=O,5.7146,6.0261936,0.0545258843618826
C=CCC1=CCC(CC)C(C)CC1,5.6465,5.9622445,0.0559186240415541
C=C(CCNN)N=C1CC(OC)C(N)NN1,5.4269,5.7328544,0.0563773731416629
O=CC[C]Nc1ccc2cccccc1-2,2.6505,2.496972,0.0579241335425731
CC(C)CC#CC1=NCC=CC=C1,4.3253,4.072877,0.0583596674827605
CC(=C=CO)CCCCCCC=O,5.1781,4.8758235,0.0583759491372864
C=CCC1=C(SCCCC)CC1=O,5.7146,5.374718,0.0594760457005736
OCCCCCCC=NNNCC=C=NOO,4.486,4.7599907,0.0610768373024236
CC1=CN=CC=CC=C(N)C1(N)C#[SH],2.3066,2.4506965,0.0624713727361794
C=C1CCC2COC1=CC=C2CCC,5.0602,4.7422795,0.0628276491894524
C=CC1=CC=C(CC)C(C)=COC=CC=C1,2.8684,3.0492039,0.0630330053969684
C=C(CCC)C(CC)C(=S)S,3.782,4.0222416,0.0635223671092614
C=CCC(=CC1CC1COO)CC(C)C,6.4451,6.0348573,0.0636518792413141
CC(O)SCSS[O],4.4533,4.7377815,0.0638810600359741
OCCCNCCCCCP(OO)OCCS,6.4356,6.849353,0.0642912605831448
CCC1CC2CC=C1CCCCCC2O,5.6584,6.0257673,0.0649242411909692
C=C1C=CC=CC=c2ncccc2=C1,2.7923,2.6103327,0.0651675223177127
C#CC1C(C(N)CNO)=CC=CN=C1C(N)C=C,4.3875,4.096159,0.0664025113793181
CCCCOOC1(C)CC(CCOC)=[SH]1,6.3671,5.9173155,0.070641974667704
C=CC1CCCC(C)=C1CCC,5.7361,6.144839,0.0712572671269749
[CH]N=CN1C(=O)C1C,4.6822,4.346831,0.0716264053480948
CC(N)C(C=O)C1COCC1C,6.348,5.8922577,0.0717930544376674
O=C(C=CCCOO)C1CCC1=O,4.4576,4.13642,0.0720522763142035
CCC(CC)CC(O)CN=C(C)N,5.9095,6.3489475,0.074362894496051
CCSC(C)C1CCC=NCCC1C,5.6464,6.066708,0.0744382416975671
CCC(=O)CC=C(C)CC(O)CCCCN,5.0763,5.4582205,0.0752359950894468
COCC(NN=NNNCN=O)C(C)OCO,5.4269,5.01818,0.0753137346378867
NC1=CC=CC=CC=NN=C2C=C1C=N2,2.2105,2.3776267,0.0756058165509893
CCC1=CC=CC=CC=CC=C2C=CC=CN21,2.2,2.367871,0.07630502093922
CC1(C)CC2(CCCCC(=O)C2O)CSN1,5.9095,5.453819,0.0771099419468339
C=C1CC=CC=CC=CC=CC=CCC1,2.9883,3.2197678,0.0774580225928402
COCCC1CC=C(C)COCC(CO)C1O,6.4073,6.9047194,0.0776332234673213
CC(=N)CNC(C)COOCC=O,5.6068,6.0426903,0.0777431470891791
C=C(CC=S)[SH]1CCN(C)C1,3.7719,4.0664988,0.0781035436805566
CCCC=C1C=CC=C2C=CC=CSSNN=C1S2,2.8739,2.6443565,0.0798717807921227
CCCCCCCCSSC(C)OCCO,6.4065,5.8854094,0.0813378045479476
COC1=C2C=CC=C=C=CC=CN=C2C=C1,2.6442,2.427999,0.0817642312900678
O=[SH]C1=CC=CC=CC=CC=NC=CC=CC=C1,2.095,1.9214342,0.082847654392725
CCC12CCC(O)C(S1)C(C)C2,6.4076,6.940154,0.0831128777736685
COC1=c2ncccc2=CCN1CCCO,4.3927,4.027194,0.0832075891519283
CSc1cc1=[SH]CCCCO,4.7129,4.3127685,0.0849013432663396
CCC(=O)CNCC1C=CCCCCCN1,6.9694,6.3758245,0.0851688163333238
C=C(CO)CCC1C=C(C)CO1,6.4384,7.013412,0.0893097662072533
C=CCNCOOCC1CC1C(C)CC,6.3474,6.9184446,0.0899651248517324
O=C1CCC=CC=CC=CC=CC=CC=CN=CC=C2C=CC=C12,2.5902,2.3564532,0.0902427687772718
C=C1C(=NC)C(CS)CSCC1C,4.5178,4.9267473,0.0905191292404531
O=C1C=C2C=C1C1CCCC1C2,4.0031,4.367683,0.0910751502104302
CCCCCNCC=CCCNCC(N)S,5.0563,5.520609,0.0918277993745503
CN(C)CC1=C(CCN=N)SC=CN=N1,3.3693,3.678713,0.0918330464094061
C=NCC1CCCC1CCCCOO,6.6075,5.9871807,0.0938810881817832
O=C(O)n1ccc(=O)c2c1CC=CC2,4.4801,4.9019437,0.0941594347501769
CCCCC1CSCOSCN=C(CN)C1,5.624,6.156645,0.0947092498518835
CC(CCCCCCSS)C(=O)NOO,6.7387,6.092847,0.095842392386905
N=C1C=CC=CC1(S)SSS,2.7271,2.990769,0.0966847234990817
CC(C)NC1Sc2c(csc2N)N=C1CO,3.6056,3.9543393,0.0967215625203473
CC1=CC=CC1C=NOC=NN1CN1,4.4397,4.0095477,0.0968876927678219
C=CNCC(OO)=C(C)CNSC,4.2316,4.646054,0.0979425727966118
CSc1cc2c(s1)C=CC=CSC=CC=C2,2.7732,2.4972386,0.0995100836517937
S=C1C=CC=CSC=NC=CS1,2.4193,2.1776614,0.099879544118218
S=C1C=CC=CSC=NC=CS1,2.4193,2.1776614,0.099879544118218
CCC(OCOC)C1=C(C)c2ccncc21,4.5269,4.9815283,0.100428169865808
CC1CCCc2ccccc2CCC(C)CCC1,6.3056,6.9451942,0.101432733504308
CC(CO)OC(N)=C(O)NCC=O,5.6526,6.23356,0.102777498018015
CCCCCCC1CCC=CC(CONO)C1,6.4025,7.0610943,0.10286517517495
CC1[C]NCCCCNN[C]CC=NN(C)CCCC1,3.6723,4.050812,0.103072125800758
CON1C=NC=C2C=CC(=N)C=C2CC1,2.7472,2.4623866,0.103674065184996
CCOCCC=CNCCC=CC1C=CC=CC=C1,4.519,4.0461316,0.104640050703616
COC1OCCSCCOS1(C)PC,6.2276,6.8794513,0.104671346083857
C=C1C2CC=C(N)OC(OC)CC12,6.4384,5.761905,0.105071882248873
OCC1CCC=C2SC=CC=C2CCCCCC1,5.1726,4.628329,0.10522197730321
C=NCN=CSC(C)CCNCNN,5.4033,4.830998,0.105917135106662
CCC1=CCC(CO)C2CCCC12,6.4076,7.0896635,0.106446018096354
C=CCC1=CCC(OC)C=CC1,4.3875,4.856336,0.106857234596187
CCC(CC)CCCC1=CC=CCCN1,5.1605,4.6035795,0.107919868001318
CC(O)=C(CC=O)C(NO)OO,5.6244,5.0144773,0.108442277761147
CCCCC1=C2C=C2CCCCC=C1,5.4242,4.8359857,0.108442597884853
CCCCOC1=CC=CC(C=N)CO1,6.2484,5.569271,0.108688450219819
CCC(C)CC(CCNCCCCNC)OC=O,6.4042,7.108384,0.109956611658795
O=CC1C(=O)OC(CCO)C=C1CO,5.052,5.607836,0.110022915608337
CC=C1CC(C=O)CC1OO,6.445,5.735015,0.110160602720511
C=C1CCCCCC(C)CCCCC1C,6.7741,7.524616,0.110791952380083
C=CS(CC)(CCOC)C(CC)CC,5.7006,6.335146,0.111312133866151
CC(=CC(O)CCO)CC1CC1,6.401,7.1218905,0.112621550522006
C1CCCNN2CCCC2CCC1,6.4274,7.1527076,0.112846186133072
CC(N)C1=CC=C(C(=O)OO)C(C)C1,4.7387,4.2028313,0.113083489499114
CCC1=CCCC(C)C2CC1=CC=CC2CC=O,5.1979,4.607436,0.113596610147416
CCCOCCC(=N)OC1=C(O)C(OC)C1N,5.3647,5.975795,0.113910338355415
CCC(=O)C1SCC1C=CC#N,5.4192,4.798812,0.114479644128908
C#CC1NCCC(CC(C)CC2CCNC2)C1N,6.2292,6.943899,0.114733698494684
CC1=CC2=CC=CC=Cc3coc(=O)cc3C2=C1,3.0936,2.733224,0.116490847200641
CC1CCCCC2=CSC=CNSN21,4.0953,4.572816,0.116600955993594
O=C1CCCNCCC2CCN1C2,6.1079,6.82836,0.11795544798032
C=CCCOCCC(C=O)COC1=CCC1,5.4904,6.1464615,0.119492475378188
CCCCNP(CSS)C(=O)O,6.2307,5.4842,0.119809973074785
CCC(CCCOC=O)C1C=C(C(C=O)CO)C1,5.3749,4.7302556,0.119936072524087
CC1CCC(N2NC2=O)CNC(CCN)C(=O)C1,5.4133,6.068698,0.121071791584121
COC1=C(O)C23C=C2C=CCCC(O)C13O,4.2624,3.744156,0.121585049786725
CC=CC(COC)CC(C)CCC,6.4073,7.2016625,0.123977734839291
OC[SH]=CC1C=C(C=CC=S)C1,2.6276,2.9540524,0.124239780892337
CC(CCC#CCN)COOO,6.4093,7.2072554,0.124499612042556
CCNC(CC(C)=O)[PH](=O)O,5.7058,6.4184723,0.124903131907719
CN1C[N]SC=C1SNNCO,4.3657,3.8136687,0.126447367461173
CC(O)C(=C=O)C1CCCC(NNPC(O)OOO)CC1,5.7151,6.4402695,0.126886575950525
C=CN(C)C[SH](COC)C1C=CC=C1,4.695,4.098742,0.126998507303679
CCC1=C=CN=C(C(CCCC(C)N)COO)C1,5.052,4.406426,0.127785836715879
CCC1=CC2(C1)CC2C1=CC=CC=CC1,4.5961,4.0085425,0.127838267729334
CCOC1=CNCC=C=CCCC(C)=C1O,4.2316,4.7729406,0.12792812073002
CCCCOC1=CC=C(C)CC(C)C1,5.9095,5.152798,0.128048366898762
C=CCC1=CCCC=CC=CC(C)C1,5.6248,4.89925,0.128991247596789
C.C=C(O)CC(=C)C(C)CC,5.0742,5.735248,0.130276317219792
O=C1SC=C2N=CCC1N1CCN21,4.9632,4.3140297,0.130796725176597
CCOCC(CO)CCCOCCOO,6.9711,7.888693,0.131628129826708
CC1C2=CCC2C1C(N)=O,6.4093,5.5586133,0.132726928007195
OCC=CC=CCCN1CCCCC=NN1,5.152,4.46093,0.134136282879373
COC1=CN(CC2CC(C)C2)C(C)C1,5.3713,6.1082253,0.137196832351865
C=CC(N)(N)C1CCC=C(CC)CC1,5.1726,5.88318,0.137373881887054
Nc1ccn2c1C=CC=CC=CC=CC=C2,2.5288,2.1772447,0.139020617194509
O=C1C=CC2=CCN2C2CCC1S2,3.2501,3.7033427,0.139454994050251
CCC1=CC=C2C=CC=C1CCC1CCCCCC=C1N2,4.4224,3.802557,0.140159869849596
OCC=CC1=CN=CC2=CC2=CC=CN1,2.888,2.4826117,0.140369925142325
C=C1C(=CCC(C)O)C=C1CO,6.3671,5.4725757,0.140491642267239
CCCC1CC2=CC=CC=C1CCCN2CCC,4.5961,3.9487295,0.140852132226087
N=CCNNCCSCC1SCC1O,5.0107,5.723264,0.14220851724843
COC1CCCNC(C)CC(C)C1,6.7707,7.734413,0.142335821550601
CC1CCCC(C)C1Oc1ccccc1,6.9694,5.9771833,0.142367586595693
C1=CC2=CCC=C2C2=C(CC2)NC1,4.3875,3.7604604,0.142915013848547
N=c1ccc2c(cc1)=CC=CC=CC=2,2.7646,2.3694482,0.142932726265268
CCCC(C)(CC)OC1CC(SC)CS1,5.7688,6.620941,0.147715497522773
CCC(N)C=CC1CC2=CC=CCC2C1,5.4082,4.6004767,0.149351587997712
C1=CC2C=C(CCC2)C2CC2C1,5.7038,6.55895,0.149926355650124
[CH]1C2=CC=CC=NC=CN=CC=C12,2.4029,2.0392482,0.15133870403549
Cc1cc2ccncccccc2cn1,5.0763,4.306903,0.151566517850204
CC(O)COC1C=CC(O)C(=O)COC1,5.174,5.9620676,0.152313027457468
CC1OC(CCNN(C)CO)CCCCC1=N,6.2422,7.196645,0.152901986962933
C=CCCCC1OC=C1C=CCCCCC,6.4005,5.410347,0.154699322730524
CCOON(CC)CCC(C)ONCc1cc(C)ccn1,5.834,6.736647,0.154721825344333
N=C(O)C1C=CC(O)CCCS1,6.2591,5.2901554,0.154805737124091
CCCC(C)COCC1ON1C(=O)COC,6.4305,7.4287,0.155228982232386
O=C[C]=C=CC=[SH]C1OCC1=O,2.9084,2.4488204,0.158018033092311
CC1(C)CCCCC1CCCNNCO,6.4065,7.421135,0.158375860256063
C=NCC(C)=NN=C(C)C(=O)OCC,2.8739,3.3303437,0.158823801557855
[CH]C1SC=CC2=CC2=CN=CC=C1C,2.7196,2.2816677,0.161028199238643
[CH]C1SC=CC2=CC2=CN=CC=C1C,2.7196,2.2816677,0.161028199238643
C=CNCCC1=CC=C(CCC)C1CC,5.7006,4.781546,0.161220552946138
CCCCC#CCCC(N)=C(C)CO,5.4109,6.2839665,0.161353294514828
NCC1=NC(CN)CCCC(O)CC1,5.0763,5.9010963,0.162479826644237
N=CC#CCC(S)Cc1ccccc1,5.1695,4.321826,0.163976016802372
CCCCCC=CC(N)=CC[SH]=CC=CC=O,2.7009,3.1465955,0.165017393482862
COCN=c1cncccc2ncn1-2,2.1066,2.4543104,0.165057636559049
OC1CC1=CCC[SH]1C=C=[SH]1,3.1564,2.6351168,0.165151179962294
O=C1C=CC=CC2=CN=CC2=CC2=CC=CC=CC2=CC=C1,2.5026,2.087901,0.165707218325949
CCCC1(CCC#N)CCC(CN)NC1,6.4392,7.5147867,0.16703732144923
C=C(OCC)c1coc(=O)cc1C,4.0184,4.690561,0.167270758938509
CC(N)SC1CC1C#N,5.7006,6.6580076,0.167948570635571
CON1NSC=CCC=C1O,3.3909,3.960845,0.168080743634819
NNC1=C[C]2C=CC=CC=C2N=N1,2.0956,2.448596,0.168446268692206
CCC(CO)CCSCCN=C(O)CO,5.834,6.818285,0.168715287693404
COC1=NC=c2c(=N)ccsc2=CC=C1,3.0604,2.542329,0.169282096146821
CC1CCNN2C=C2C1C1=CS1,3.7939,4.437434,0.169623394520722
C=NCONNC(N)=C1ONNC1C,5.1454,6.019447,0.169869563070509
C=COCC=CCC(O)(CCC)COCC,5.6249,6.5818853,0.170133751325284
CCCOC(C)C(C)CCPNNC,6.444,7.5420923,0.170405388470395
[c]1c2cccc1-c1ccccc1C=N2,2.7479,3.220069,0.171829008180643
C1=CC=CC=CC=CCCCC=CC=CC=C1,4.1659,3.44707,0.172550977376663
N=C1C=CC=C2C=CC=CC=S2S1,2.0091,2.3568928,0.173108767195746
COC(CO)CCCCCNCN(O)O,6.4384,7.553704,0.173226855265691
C=C(C)N(CCOC)c1ccccc1,5.0633,5.9406047,0.173267372412668
CCC[SH](C(C)=O)C(C)CSCS,5.4082,4.458621,0.175581334809096
C#CC(CCCC)C(=O)[SH](C)C#C,5.7151,6.7226667,0.176299056957443
C=C1C=c2ccc3ccc-3sc2=C1,2.9464,2.42344,0.177491182611586
C=C1C=c2ccc3ccc-3sc2=C1,2.9464,2.42344,0.177491182611586
CSCC(OO)C1C2=CC1=NCC2,5.6164,4.600044,0.180962222482173
O=C1CCC(O)C=C2OC2CNCN1,4.122,4.877204,0.183212989166719
CCSCc1ccc(CC)ccscc1C,4.0326,4.7749934,0.184097956565793
COCC1=COC=CC=COC(OC)C1C,5.6068,4.571769,0.184602761375774
O=CC1C=CC=CC=NC=CC=CN=CC=C1,3.0604,2.4943101,0.184972506662612
O=CC1C=CC=CC=NC=CC=CN=CC=C1,3.0604,2.4943101,0.184972506662612
CC1=COOCCC(C)CC(C)CC=C1N,5.0633,4.1241446,0.185482875962676
CC(NN(S)S(=S)N=CO)C1C=CC1,2.9883,3.5430837,0.185651931785673
N#CCCCC(O)CC(O)=S(O)OO,6.4025,5.2123346,0.185890725049038
CC(C)C(C)CN1CCN1CO,6.4916,7.70388,0.18674592291907
C=C1C=C2SC=CC=CC2=CC=CN=CS1,2.8674,2.3311021,0.187032805748329
O=C1CCCCOCC2CCCC1CO2,5.7038,6.7767315,0.188108189468226
CCCOC1=CCC(C)=NCSN=C1,5.92,4.7982917,0.189477756216719
SC=CC1=c2[nH]sc2=CC=CC=CC=CC=CSC=C1,1.776,2.1174276,0.192245263237137
CCCC(C=C(C)C)CC(C)CO,5.7361,6.8502407,0.194233138787235
C=CC(N)OOCCC=CCCO,6.9694,5.5938663,0.197367585693661
CC1CCOC1=C1CC=C1N,5.7808,4.635761,0.198076255163789
CCCCC1=C2CC(OC)=CC=CC=C12,5.3695,4.3023996,0.198733655775223
CCC1C(OC)N2CCCCC3(CC3)C12,6.7685,8.114055,0.198796584157584
C1=CC=c2c3cccc2=CC=CC3=C1,2.8351,2.2710605,0.198948726053276
CCOC(C)=CCS[SH](C)C(C)=O,5.0798,4.069078,0.198968863223471
C=C1C=CC(C#N)=CC=C=C=CC=NN1,1.8695,2.2419078,0.199201837393268
CC(C)C1=CC=C(NOC=NCC=N)CCC(O)C1,5.767,4.618086,0.1992221499556
C=CC=CC1=C(C)CC1OO,5.9179,4.734585,0.199955252986767
C=C(C)CC(C)CCCCN,5.7808,6.948517,0.201999177571119
O=CC1=C(C2=NC=C2)SC=CC=C1,2.7291,2.1774123,0.202150059909995
CCNC1CC=NN(C)C=CC(N)=N1,5.6249,4.4831486,0.202981639703977
CCC(=CC=CCCOC)CCCOOC,6.3474,5.0542474,0.20372949880219
CC(CNN)OC1OC1N,6.9691,8.400677,0.205417733609063
CC1=CCCCCCCCc2ccccc2C=C1C,5.4437,4.3222966,0.206000216871745
CCNC(CO)CCCCCCCC(C)OO,6.4328,7.759709,0.206272366835309
CCCCCC(NCC)C(C)CNNO,5.413,6.542676,0.208696835762953
C=CCNCC(=O)C=CNSCCN,5.6556,4.4727664,0.209143786798298
C#CCCC(CCCCC=O)OC(C)O,6.2433,7.550661,0.209402253141149
NC1=COOCOC(OCC=O)N1O,5.0657,6.1326213,0.210616753518677
C=C(C)CCC1CC1CC(C)C,6.3447,7.686619,0.211502325552294
C=C(CC)C(CC)OOC,5.7006,6.917115,0.213401258023158
CCCCCCCCOC1(C)C=CC1,5.624,6.8419237,0.216558270569716
CC1CCCCCCC(CN)CC1C,6.7387,8.212471,0.218702569976521
CC1CC(NON)CC(C=O)NC1OCCNN,5.838,7.117768,0.219213396851924
CCOCCOCCC1=C(COO)C1,5.6196,6.8640027,0.221439729628508
CCC(C)CN(C)N=CCC=O,6.4392,5.0040417,0.222878358840705
C=CCCC(C)=C(O)CO,5.0735,6.21289,0.224576751387177
CCOC1(COCC(C)CC)CCC1,6.9711,8.55145,0.226700201646197
CN1N=CCCCc2c1coc2S,5.0178,3.8789542,0.226961183758938
C1=CCCNCC=CC2=CC(=C1)NC2,5.5805,4.313529,0.227035388479992
COc1=c-o-c2ccc-2-c=c-c=n-c2cc-1n2,2.8891,2.2299771,0.228141244370256
C1=CC=NC=C2C=CC=C2C=CC=NCN[N]C=C1,1.9995,2.4556696,0.228141856211428
CCC1C=CC=CC=C(C)CC(O)C1,5.0763,3.9061685,0.230508744391398
CC1=CNCC(C)C(NON)=CC=C1,5.7808,4.442751,0.231464342169573
C=C(CCC)CCCC(CC(O)O)CC(C)CC,6.4916,8.013549,0.234448957269885
CCCC(COC)OC(C)CCO,6.8533,8.471585,0.236132268212784
O=C[C]1CC2=C=CC=CC=C2C=C2C=CC2=N1,1.8495,2.2905443,0.238466759377733
NC1=NN2C=CC=CC2=CSC=CNCC1=O,3.2776,2.4800718,0.243326890692642
N=C=[SH]C1=c2ccccccoc2=C=C1,2.8447,2.1524634,0.243342554179102
NCCNCC1N=C2C=CC=CC=C21,5.1907,3.924266,0.243981332011133
O=CCSc1nnccc1-c1ccns1,5.4369,4.071106,0.251208233178604
CCC(C)=C=C1CCC(=O)SCCC1C,6.3056,4.7211547,0.251275899234202
NCCc1cccc2c([nH][nH]c1=O)=CC=CC=CC=2,1.9026,2.3813925,0.251651676097378
COC1(C)CCC(C)C(C(C)SC)CC1,5.6419,7.068973,0.252941928148781
CCCCCC1NC1OC1CC1C,6.8537,8.589087,0.253204332344978
N=NCC1=C=CC=CC=CC1=N,1.962,2.4605603,0.254108217027452
O=c1cccc([SH](=O)=S)cn1,3.157,2.3537538,0.25443338449144
CCCCCC=C(C)COCCCC(CO)C(C)CC,5.767,7.2411265,0.255614103922836
COC=C(CCO)CC(C)CCCCO,5.4369,6.8318305,0.256567253684342
COCCN(O)NC(C)C(C)CC(C)OCN=O,5.6164,7.057551,0.25659691388345
COC(=O)C=COCCC=O,6.348,4.709544,0.258105831470742
C=CN1C(OC)=NC1=S=[SH]C,1.8268,2.301035,0.259598712156867
C#CCSCC(C)(OCOC)C(C)C,5.6196,7.0807695,0.260013086141255
CC1(C)C=C(C=S)C(S)=CS1,3.0998,2.2916603,0.26070704276473
CCCCN1CC=C(CN)OC1C,5.3715,6.7854524,0.263232312366237
C1=NCN2COCCCCCC(C2)NN1,5.0783,6.453611,0.270821120663255
O=C1CCC[C]CCCCCCCCOOC1,6.4392,4.6777153,0.273556450876868
COC1CCC(C)C(C)=CCNCCO1,5.6303,7.1751204,0.274376206187722
CSNC1=CC=CC2=CC=CN=NSS[SH]21,2.5944,1.8802221,0.275276718263158
CC1CCCC2CCCCC2CCC2CC1CC2=O,5.4947,7.0207696,0.277734834677026
CSCN(C)CC[SH](C)[PH](=O)CSC,6.4025,4.6121035,0.279640224565523
CCC1CC2NC2OC(C)(C(CC)CC)C1C,6.2589,8.011816,0.280067747492415
Cn1cnccc2ccssc=2c1=S,2.8538,2.0526063,0.280746252637528
CC(S)=C1C=CCCCC1C,6.2591,4.498198,0.2813346915085
CNC1=CCNNC=CC=CCN(C)N=C1,5.3716,3.856814,0.281999049143032
O=C=C=C1CC12CC=CCC=N2,5.3047,3.8063686,0.282453562048515
NN1C=CC=CN=C2N=CC=NN2C=C1,3.2377,2.3228714,0.282555071004263
NC1C=CC=CC=NC2=NC=C2C=C=NN1,1.842,2.3650734,0.283970381356735
CC1CNCCCC2CCCCCCC12,6.3979,8.216656,0.284273860360614
CC1=C(C(N)N)C(C)CCC(C)CC(C)CC1,5.4535,7.009725,0.285362628374723
CCC1CCCOCOOC1C1CONN1,5.4242,6.9730606,0.285546367742737
