,SMILES,pred_gap
44,NC1=CC=CC=CC=CC([C]=O)=NS1,1.717003
45,O=c1[c]cccc2c1=CC=NC=NN=CC=CC=CC=CC=2,1.7209727
46,NC=NC1=CN=CC=CC=CC(=O)C=NN1,1.9063121
47,N=c1cccccc2ccc3nccccccc-3ccc-2[nH]1,1.7129664
48,CC1=CC=CC=CC=CC=NNC=C=NC=C1,1.9946266
49,OOc1nc2c(ncc1=S)=CC=2,1.9599129
50,ONN=C1C=CC=CN=CSN=NS1,1.9779272
51,N=c1scc2cc-2cc2cc1C=NN=CS2,1.8744085
52,O=C1C=C(C=S)C=CSC=[SH]C=CCC1,1.7662668
53,ONN1CSC=C=C(C=S)N=N1,1.7369715
54,O=c1cc[nH]c2cc-2c2c(n1)N=CC=NC=CC=CC=C2,1.8516598
55,O=NN=[SH]Nn1c2cccc-2cccc1=O,1.9066291
56,O=c1nc2c(cc3c1=CC=N3)=C[C]2,1.9066335
57,C=c1cc2c(=N)ccc1=CC=CC=CC=C1C=CC=CN1C2,1.9999036
58,OCC=C1C=CC(=S)SS[SH]=C[SH]=C1,1.4518384
59,O=Cc1ccc2c(c1)=CC=CC=CC=CC=CC=2,1.7731957
60,O=C1C=CC=CC=CC2=NC=CS12S,1.9386064
61,O=CC1=c2ccc(nn[nH]cn2)=CC=C1,1.618369
62,NC1=CC(=S)C=CC=CC=CC=CC=C1,1.7865767
63,S=C1N=CC=C2C=C2C=CSSSS1,1.6755276
64,O=CC1=NSC=NC=C[SH]=CSNC=CC=CC=C1,1.9305835
65,O=C[C]1C=CC(=S)SC=CN=C1,1.9871999
66,SSC1=CC=CC=CC=CC=NC=CC=CC=C1,1.9578784
67,N=C[SH]=C1C(=S)CCC1=[SH]S,1.9863129
68,O=C=NC1=c2ccccc[c]ccc2=C1,1.9897606
69,N=C1C=CC=CC=CC2=NC=CC12S,1.8619281
70,O=c1ccc2c3cc(nncn1)C(=C=2)CCC=3,1.7404377
71,O=C1C=c2sccc2=CC=CC=C2SC=C12,1.8748876
72,Cc1ccc2c(N)cc[nH]c1C=CC=NC=CN=CC=CC=C2,1.7581048
73,C1=COC=c2ccccc3cccn3ncc2=N1,1.9123082
74,O=C1C=CC=CC=CC=NN=NSS1=S,1.979949
75,C=C1C=c2ccc3c4c2=CC2([SH]=C2SC)C1=C34,1.9602581
76,NS1=CSC=CC=CC=c2ccsc2=CC1=O,1.7373916
77,C1=CC=CC=Cc2nn[nH]oc3cc2ccc3=1,1.8540559
78,C=C1N=C2C=CC=CC=Cc3c(c[nH]ssc31)C=C2,1.9797559
79,N=C1C=CC=CC=C(N)C1=CC=[SH]S,1.7627784
80,O=CC1=C(c2cc3oc=3c2=O)C=C=CSC=C1,1.9213934
81,CSC1=CC=CC=CC=C(CSSS)[SH]1C,1.9657338
82,C=CC1=C2[C]C=C=C1N=C2SS,1.9506464
83,CC1=CC=C=C(N=O)N=NN=NC1,1.8915316
84,NCCN1N[SH]1CC(=O)C=[SH][SH]=O,1.9149876
85,NC1=CC=c2ccccc2=NC=CC1=S,1.6344626
86,O=Cc1ccccc2[c]ccccccc1-2,1.9592447
87,O=c1ccccccc2cc3c-2ccc-3c1,1.9021139
88,[CH]C=C1C=CC=CSC1=NC,1.7427225
89,O=[SH]C1=NC=S2C=CSC2=CC=CC=C1,1.8869561
90,OCC1=C=CC=CC=CC=C1C1=S=[SH]1,1.7155144
91,O=C(O)CCC1=CC=CC=CC=CC=CS1,1.8515741
92,Nc1ccc2cccc3c(c1-2)=CC=3,1.9728472
93,S=C1C=CSC2=C=CC(S)=S12,1.9560472
94,CSC1=CC=CC=CC=CC=C2C=C1N(S)S2,1.9881873
95,C=C=[SH]C1=CC=CC=Cc2c1c2=S,1.8890239
96,O=CC1=CC=CC=CC=CN[C]SS1,1.9528134
97,O=c1c2cccc-2ccccnc1=S,1.901253
98,NCc1cnccccc2c3c1=CC=CC=NC2=NC=3,1.9972972
99,O=C1C=CC=c2ccccc2=CN=CC=CN1,1.768955
100,S=c1cc2ccccccnccccc1-2,1.9801925
101,Nn1cccc2c(cccccnc1)C=CC=CC=C2,1.8523268
102,C=CC1=Cc2cc3c(cc2=C=C=CC=C1)C=3,1.925514
103,O=C1C=CN=c2ccccc2=CC=CC=NC1,1.9379293
104,Sn1ccccc2c(s1)N=NC=CN=CC=CN2,1.7488453
105,NCC1=CC=CSON=C(SS)SSS1,1.9094838
106,N=C1C=CC(=S)SNSSNC=CS1,1.9793825
107,O=CC1=C=C2C=C2N=C2SNSSC=C12,1.9351223
108,NC1=CC=CC2=C(N=S)C=CSC1=C2,1.6463015
109,O=C1C=CSC2=C[N]SSC=C2S1,1.9341396
110,OSC1=CC=c2cccnccccc2=CC=N1,1.68803
111,[C]=CC=C1CC1CCCSN=O,1.9711152
112,O=CN[N][C]C1=C=c2ccccc2=N1,1.9147961
113,O=c1ccc2cccsccncn1-2,1.9781196
114,S=C=[SH]C1=CC=C(C[SH]=S)CSSS1,1.878093
115,O=CCSSc1ccc2cccccc1-2,1.748955
116,[N][N]c1cc2c([nH]1)=NC=NC=CC=CN=CC=2,1.9690838
117,S=c1[c]csc2c1C=NC=CC=CC=CS2,1.992983
118,CN=CC1=CC=CC=[C]SCNS1=N,1.9785647
119,SC1=CN=c2ccscc[nH]c2=CS1,1.9159948
120,CC1=c2occc2=CSN=C[SH]=C=CC=NN=C1,1.9186262
121,NNC=CC1=C(C=O)C=CC=CSSNNS1,1.9069585
122,CC1=Nc2cc3c(N)ccccc1c2=CN=CC=3,1.8415995
123,CCc1cccc2c(c1=O)=CC=CC=CC=2,1.9508194
124,O=C1C=Nc2ccc3c(c2=C1)=CC=C3,1.8286241
125,C=C1C=CC=C2C=CC=C=[SH]S2=N1,1.9545398
126,O=C1[C]=C=C2C1=CSC2S,1.9197148
127,[N][C]C1=CC=NC=CC1,1.961266
128,S=C1C=CC=C=[SH]c2ccccc2SS1,1.7239387
129,C=C=CSC=C(C[SH]=[SH]O)SSSC,1.9422584
130,O=CC1=NC=CC=C=C=CC=CC=CC=C2SN2C=C1,1.8878673
131,CN1C=CC=CC=C[SH]=[SH]C(=O)C1,1.9846449
132,SNC1=CC=CN=CC=CSSSC=CC=C=C1,1.9355634
133,CNC1C=C=C2C=C2C=CC=C1[SH]=N,1.9956086
134,NN=c1[c]c2ccnccccc1-2,1.4935209
135,C1=CC=C2[SH]=CSN=CC=CC=C2C=C1,1.9437437
136,CC1=C=c2cnc(cc3cc-3nc2CC=O)=CN=C1,1.8351303
137,O=C1C=CN=CC=CC=CS2=CC=CC2=CS1,1.9069573
138,CC1=CC=CSC(N)=CC=CC=CSN=N1,1.8477907
139,NNC[N]c1ccc2cccccc1-2,1.7335551
140,O=c1[c]c2c(cc3n4cc-3c1=NC4)=C2,1.8849252
141,Nc1cccc2ccncccccccn-2n1,1.9387296
142,N=c1c2ccccc3ccc(c1=C2)=CC=CC=C3N,1.9295478
143,Nn1c2cccccnnc[c]n1-2,1.9810886
144,OSC1=CC=CC=CC=CC=C2C=CSC=C21,1.9744097
145,CN=c1cccccc2cccccc-2s1,1.9434259
146,N=C1C=CN=CC=NN=NC=C2C=CC12N,1.9987833
147,C1=CC=CN=c2ccc(cnncnc2)=CC=C1,1.5532299
148,NC=NC1=C(C=S)C=CC=CNSC=C1,1.8498745
149,NC=CC=C=NC1=C2C3=C=C1C=NN32,1.975054
150,CC1=CC2=CC=C(S)C=CC2=C=[SH]1,1.9547143
151,C=C1C=CC=CC1=[SH]SC=[SH]SC=S,1.6444187
152,N=c1nc2c3ccc(cccc1-2)=CN=CC=NN=CC=3,1.7517501
153,NC1=C(C2=CC=CC=CSC=CSC=CS2)S1,1.9340808
154,O=C1C=c2ccncc2=CC2=C(SN=NC1)S2,1.9885466
155,COC1=CC=CC=CC=C(N=O)NCSSC=C1,1.9103508
156,C=C1C=C2C=CC=CC=C2C=CC=CSS1,1.958772
157,CC1=CC2=CC=CC=C=NC=CC=S2SC1,1.9587879
158,COc1ccc2c(snnn1)=CC=CC=CC=2,1.8280084
159,N=c1cc2cc[nH]nccc1C=C=C=CC=C2,1.9961364
160,CC1=CC=CC=CC=C2N=CCN3C=CSC23N=C1,1.8007083
161,O=CC1=C2NC=NN=c3ncnnc3=S12,1.9602555
162,N#CC1=C2C=CC2=C=NC2=[SH]SN=C21,1.8218277
163,N=C1CC2=C(C=N2)N=CC=CC=CSSSSN1,1.981499
164,Nc1cc2c(cccc3cc-3c1=O)=CC=2,1.9701787
165,SCCC1=C2C=C(C=c3ccccc3=C2)SN=C1,1.9771262
166,CCC(C[SH]=S)=[SH]C1=CC=CC1=S,1.8776649
167,C=CC1=C[SH]=[SH]C=CC=CC=C1OC,1.9873483
168,N=C1C=CSC2=C3C=CSC=C3S2=C1,1.9201837
169,[SH]#SC1=C2C=CC=C2C=CC=CS1,1.9125487
170,O=C1C=CC2=CC=C2C=CS[SH]=[SH]1,1.8477882
171,NOCc1cc2ccc(N=O)c3nc-3c1-2,1.753152
172,C=c1c(=O)n2cccncc3c1cc2=NC=NC=CC=C3,1.9924725
173,[C]1C=CC=C[SH]=C=CC=C[CH]C1,1.8020798
174,O=c1ccccccccc2ccnc-2c1,1.8091892
175,CNC1=COCC2=CC=CC=CC3=C(C3)SC=CC2=C1,1.9771044
176,O=CC1=S2CSC=CC=C2C=CC=CC=C1,1.7804239
177,O=C1C=CC=C2C=CC=C2C1=S,1.9691817
178,O=C1C=CC=CC=CN2SSN=C2S1,1.9994483
179,O=c1c[c]c2nccccc-2ccc2nc1-2,1.831055
180,[N]=C=C(CCC=CO)N[O],1.9963447
181,C1=CC=C2C=CC=CSC2=CC=C[SH]=1,1.8269713
182,N=C1C=C=NC=CN=CC2=CC(=N)C(=CC=C1)CCNN2,1.9978598
183,S=C1C=CC=CC=CC=CNSSS1,1.8762755
184,NC1=C=C=C(C[SH]=S)CC=CC=C1,1.8095353
185,C1=c2cccccc3s[nH]cc-3c2=C1,1.8299197
186,O=C1C=CC=CC=CC2=CN=CC12S,1.9307636
187,S=c1ccccncc2cccccc-2c1,1.9087547
188,N=c1cccc2c(c3cccc1-3)SSC=C2,1.6244355
189,C=NC1=CC=CC=CC=C=C(S)SSS1,1.8440783
190,C1=CC=CSC=CC2=C(C=CCSC=NC=C1)S2,1.9448032
191,O=c1ccccc2c(cnnc1)=CC(O)=C=C=2,1.784322
192,O=C1C=C=C2CCNN=C=C=C2C=CC2=COC1C2,1.7276287
193,ON1C=CC=CC=CC=CN=CC=[C-]S1,1.6829112
194,SN=c1c2c3c(c-2c2c1=C2)=CC=CS3,1.860857
195,SC1=CC=Cc2n[nH]cc2C=CSSC1,1.9825907
196,N=NC1=C2C(C=S)=C=C=C2S1,1.8699243
197,C=CC1=CC=CSSCCC=CNCSS1,1.9955095
198,CSC1=CC=CC=CC=C1[C]SCC=O,1.8296342
199,S=c1ccccc2c1=CN=[SH]SSC=2,1.8498194
