SMILES,des_gap,pred_gap,Err_pred_des,AE
CC=CCC(CCC)C(C)CCOC,8.905,7.6086445,0.145576138632944,1.2963555
CCCCCNCCCC=C1CCCCN1,7.0605,6.0518637,0.142856218348683,1.0086363
C=CCSC(OO)OC(CO)CCC,6.9779,7.2798553,0.0432730837805437,0.3019553
CC1(C)CC1C1=C(CO)CC1,7.9923,6.6448135,0.168598083455619,1.3474865
CCC(C)CC(C)CCCCCOO,8.7262,8.116713,0.0698456865313161,0.609487
CCCOC1C(C)CCCCC1CC(C)CC,7.5964,9.330958,0.228339524826766,1.734558
COCCONCCCC(C)(C)C(C)CNON,10.0381,7.4263763,0.260181075823768,2.6117237
CCC1OC2COC(C)C2C1CCN,6.0557,8.58274,0.417299375797528,2.52704
CCCC1CCCC(C)CCCN(COC)CO1,9.2781,8.510584,0.082723415617047,0.767516000000001
CCCCOCCOC(C)CC(C)CCCO,10.6942,8.226083,0.230790259970933,2.468117
CCCCC1CCCCCC(C)OC1,10.6754,9.092531,0.148272551452533,1.582869
CCCN1CC(C)OCC(NC)N1C,9.0593,7.6207876,0.158788469247687,1.4385124
CCCC(C)(C)CC(C)(CC)CO,8.826,8.605408,0.0249934608153468,0.220592
CCCCCC(C)C(C)(N)CCCC,6.9089,8.281934,0.198734065406195,1.373034
CC(OCO)C(CCCCC(C)C1(C)CC1OO)OO,10.1396,8.331219,0.178348384602704,1.808381
CCCCN1CC1CC1CN1,7.9809,8.061977,0.0101589277493277,0.0810770000000005
CCCCC(CCC)N[PH](=O)COCC,8.5755,6.9133286,0.193827922848402,1.6621714
CCC1(CS)CCOCC(C)C1=O,4.6343,5.50848,0.188632602986748,0.87418
CCON(O)C(C)CNCCCCCCN,8.0823,8.077678,0.0005719007280594,0.00462199999999946
COC1(C2C(C)C2O)CCCO1,8.5257,8.424767,0.0118387298958041,0.100933000000001
CC(CO)NCC(C)N1NCC1C,9.2669,7.5138626,0.189171933455278,1.7530374
CC1CCCCCCC(C)C1O,9.3562,8.427294,0.09928242475943,0.928906
CN(N)C=C1CC(S)CC1CCO,5.3699,5.2156343,0.0287278448372781,0.154265700000001
CC1(C)OCCCCC(C=O)C1O,7.3339,7.2013254,0.0180769554309519,0.1325746
C=C(C)CCCC(=O)OCC(C)C,8.305,6.618228,0.203103195824299,1.686772
CCCCCC(C)OC(C#N)CC,9.6644,8.336182,0.13743412517849,1.328218
CCC1(C)C(COF)CCN1C,8.2988,7.437354,0.103803671876706,0.861446
CCCC(CCC)OCCOC(C)CCO,10.4157,8.335164,0.199749986066285,2.080536
CCNCCC1CC=C(CNC)C1,4.7301,6.814562,0.440680290875895,2.084462
CNC1=C(C)C2=C=CC=CC(=CC3CC=CC3=N2)C1,4.3288,2.6195095,0.394864752693155,1.7092905
CCCCCC1OCCC(C)C1CC,10.5955,8.789233,0.170474898994607,1.806267
