MolWt,HeavyAtomCount,HeavyAtomMolWt,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumRadicalElectrons,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,Logp,TPSA,QED,gap
211.39299999999994,15,182.16099999999997,1,1,1,3,90,0,1,1,0,1,0,0,0,1,0,3.966300000000003,26.02,0.7508742345400421,7.8368454
125.21499999999999,9,110.09499999999998,1,0,1,2,52,0,1,1,0,1,0,0,0,1,0,2.2673000000000005,12.36,0.5365312052140466,6.6505647
302.621,15,280.445,3,2,5,1,92,0,0,1,0,0,1,0,0,0,0,3.7510000000000034,0.0,0.43031878218698627,3.7759871
184.30399999999995,12,168.17599999999996,2,0,2,5,68,0,0,1,0,1,0,0,0,0,0,3.156600000000002,17.07,0.610458122665094,5.4508924
165.236,12,150.11599999999999,2,1,2,4,66,0,1,2,0,1,1,0,0,0,1,1.1334000000000002,23.47,0.6312321631800422,6.020827
218.38699999999997,13,200.24299999999997,3,1,3,1,76,0,0,1,0,0,1,0,0,0,0,2.5554000000000006,20.23,0.6831309020525577,5.9955497
206.336,12,192.224,5,2,5,7,70,0,0,0,2,0,0,0,0,0,0,2.475490000000001,41.46,0.2209746383275893,3.7789996
190.337,11,176.225,4,1,4,1,64,0,1,1,0,0,1,0,0,0,1,0.9296,15.27,0.6184912074437208,4.589822
95.14500000000001,7,86.07299999999998,1,1,1,0,38,0,0,1,0,1,0,0,0,0,0,1.74627,23.85,0.47361177217497946,4.7804008
153.18499999999997,11,142.09699999999998,3,1,4,5,60,0,0,1,0,0,1,0,0,0,0,-0.4962000000000002,53.82,0.3230459236472531,6.1852
179.307,13,158.13899999999995,1,1,1,2,74,0,0,1,0,1,0,0,0,0,0,3.942770000000003,23.85,0.49013670836579293,5.7260327
157.149,11,148.077,4,3,5,1,61,0,0,1,1,1,0,0,0,0,0,-0.6558999999999995,101.39999999999999,0.4700418913384482,4.0276623
187.239,13,170.10299999999998,3,3,4,6,76,0,1,1,0,0,1,0,0,0,1,-0.21310000000000023,79.47,0.5031583392597041,5.8760724
236.35899999999995,17,212.16699999999997,3,0,3,8,96,0,1,1,0,1,0,0,0,1,0,2.5279000000000007,32.67,0.4790197396194559,4.214346
187.308,12,170.17199999999997,3,1,3,1,70,0,2,2,0,0,2,0,0,0,2,1.2962000000000002,23.47,0.6690459781411764,6.2915764
229.3639999999999,16,202.14799999999997,3,2,3,5,96,0,1,1,0,1,0,0,0,1,0,2.985000000000001,41.49,0.5622987065532666,8.43201
208.194,13,191.05799999999996,4,2,5,4,78,0,1,1,0,0,1,0,0,0,1,0.2874999999999997,58.92,0.5146110354704077,8.60518
184.279,13,164.11899999999997,2,0,2,8,76,0,0,0,0,0,0,0,0,0,0,2.5844000000000005,26.3,0.3290777166420128,5.3305206
166.182,9,155.094,3,1,4,4,54,0,0,0,0,0,0,0,0,0,0,2.2615,29.46,0.3943618025082411,5.0821753
216.28099999999995,15,196.12099999999998,4,1,5,7,88,0,0,0,0,0,0,0,0,0,0,2.536300000000001,71.25,0.6645397156215441,5.959595
190.24199999999996,14,176.12999999999997,2,0,2,2,74,0,0,2,0,2,0,0,0,0,0,2.0345,26.3,0.6656563261620186,3.5975165
154.16899999999998,11,144.08899999999997,4,1,4,0,60,0,1,1,0,0,1,0,0,0,1,0.3321799999999999,54.28,0.5460228511650089,6.811536
176.24999999999997,12,158.106,0,0,2,2,72,0,1,1,0,1,0,0,0,1,0,3.5088000000000026,0.0,0.6036502066444475,9.110252
210.361,15,184.15299999999996,1,0,1,4,88,0,2,2,0,2,0,0,0,2,0,3.873800000000003,9.23,0.6399417725434077,8.936067
195.34999999999997,14,170.14999999999998,1,1,1,7,82,0,0,0,0,0,0,0,0,0,0,3.0470000000000006,26.02,0.6208038813537952,7.1178594
233.33699999999996,15,214.18499999999997,6,3,6,9,88,0,0,0,0,0,0,0,0,0,0,0.6333800000000003,91.30000000000001,0.17784402853501105,6.5621657
102.093,7,96.045,2,1,4,2,40,0,0,0,0,0,0,0,0,0,0,1.0343,62.02,0.24478746994453832,4.3042703
216.434,14,188.20999999999998,0,1,1,0,86,0,1,1,0,0,1,0,0,0,1,4.387900000000004,0.0,0.5705402603519986,6.875335
145.158,10,134.07,3,2,4,3,58,0,0,0,0,0,0,0,0,0,0,-0.6546000000000001,69.89,0.5180679349178977,5.052945
236.386,13,215.21799999999996,2,0,3,1,78,0,1,1,0,0,1,0,0,0,1,4.398900000000005,0.0,0.6189188819884434,6.4781804
242.38799999999992,16,220.21199999999996,4,1,4,0,92,0,0,1,0,0,1,0,0,0,0,3.1384700000000016,45.44,0.7090144289694038,5.0452995
218.384,16,192.17599999999996,0,0,0,2,90,0,1,3,0,3,0,0,0,1,0,5.259400000000006,0.0,0.5928298885125083,5.982876
147.218,10,130.082,3,1,3,6,62,0,0,0,0,0,0,0,0,0,0,0.9394,44.480000000000004,0.4489274492023604,8.794565
132.11899999999997,9,124.05499999999999,5,4,5,1,52,0,1,1,2,0,1,0,0,0,1,-1.6479099999999995,73.75,0.2540145100069424,6.117606
132.253,7,124.189,2,0,2,1,40,0,1,1,0,0,1,0,0,0,1,2.3261000000000003,0.0,0.5367891977627692,6.0571065
167.256,12,150.12,3,2,3,2,68,0,1,1,0,0,1,0,0,0,1,0.4844000000000002,27.299999999999997,0.5859139361489197,6.453122
231.37100000000004,13,222.299,5,1,6,2,70,0,0,1,0,0,1,0,0,0,0,2.569700000000001,27.96,0.26018338022090004,3.3547297
215.36199999999997,14,194.19399999999996,3,0,3,7,82,0,1,1,0,1,0,0,0,1,0,3.7024000000000026,29.43,0.47844903420421725,5.050238
200.28199999999998,14,180.12199999999999,3,2,4,7,82,0,0,0,0,0,0,0,0,0,0,1.3474699999999995,62.18000000000001,0.48140494371024445,5.553953
111.188,8,98.08399999999999,1,0,1,1,46,0,0,1,0,0,1,0,0,0,0,1.8772,12.36,0.4895977300109555,6.8438463
116.15999999999998,8,104.06399999999998,2,1,2,3,48,0,0,0,0,0,0,0,0,0,0,0.5698000000000001,29.46,0.5461055454525058,7.5272408
171.23999999999995,12,154.10399999999998,3,1,3,5,70,0,0,0,0,0,0,0,0,0,0,0.7377,44.480000000000004,0.620352703193887,8.04406
131.175,9,118.07099999999998,3,3,3,2,54,0,1,1,0,0,1,0,0,0,1,-0.7033,52.489999999999995,0.464100327984435,8.014956
226.408,16,196.16799999999998,2,1,2,1,96,0,1,1,0,0,1,0,0,0,1,3.2342000000000013,15.27,0.7382460657598343,7.0549164
150.17399999999998,10,136.06199999999998,4,2,4,1,62,0,1,1,0,0,1,0,0,0,1,-0.0986999999999999,58.92,0.4046059620410251,8.120952
193.33399999999997,14,170.14999999999998,1,1,1,5,80,0,1,1,0,0,1,0,0,0,1,2.812500000000001,12.03,0.6620417904001062,6.9436793
215.33699999999996,15,190.13699999999997,3,3,3,5,90,0,1,1,0,1,0,0,0,1,0,1.1439999999999995,52.489999999999995,0.6445078809929453,7.309478
148.24899999999997,11,132.12099999999998,0,0,0,4,60,0,1,2,0,2,0,0,0,1,0,3.308900000000002,0.0,0.536456844357791,5.5339494
223.35999999999996,16,198.15999999999997,2,0,2,7,92,0,0,1,0,0,1,0,0,0,0,3.618700000000003,21.59,0.6040438363533971,6.4368925
249.362,18,226.178,5,4,5,6,100,0,0,1,0,0,1,0,0,0,0,0.22750000000000153,88.46,0.23471889501254165,4.085592
243.37199999999996,16,222.20399999999998,4,1,4,4,92,0,1,1,0,0,1,0,0,0,1,1.9278,60.16,0.8193017592731546,5.7865524
227.417,15,202.21699999999996,2,1,2,0,88,0,2,2,0,1,1,0,0,1,1,3.5698000000000025,26.02,0.6844437490709453,5.4406543
100.16099999999999,7,88.06499999999998,1,1,1,3,42,0,0,0,0,0,0,0,0,0,0,1.3334,20.23,0.5303772562261536,7.1556334
174.24399999999997,12,156.09999999999997,4,3,4,5,72,0,1,1,0,1,0,0,0,1,0,-0.9269999999999992,67.50999999999999,0.5037070034139388,7.645103
202.33799999999997,14,176.12999999999997,2,1,2,9,86,0,0,0,0,0,0,0,0,0,0,3.132800000000002,29.46,0.5820223499328235,8.829286
204.26599999999996,14,184.10599999999997,4,0,4,6,84,0,0,0,0,0,0,0,0,0,0,2.9158000000000017,44.760000000000005,0.37886819314902903,8.070452
187.23899999999998,13,170.10299999999998,3,1,4,4,76,0,0,0,0,0,0,0,0,0,0,1.3829,47.56,0.5340213148115993,6.975795
263.33399999999995,18,238.13399999999996,6,2,6,4,108,0,1,1,0,0,1,0,0,0,1,1.3614999999999997,69.18,0.5894105662581499,8.557649
178.27499999999998,13,160.13099999999997,1,0,1,2,72,0,0,1,0,1,0,0,0,0,0,3.2440000000000015,9.23,0.6304110912827623,5.486426
176.35,10,160.22199999999998,2,1,2,6,60,0,0,0,0,0,0,0,0,0,0,3.0057000000000023,0.0,0.36865078412554136,6.195706
180.25099999999998,13,164.12299999999996,3,2,3,3,72,1,0,0,0,0,0,1,0,0,0,1.8430999999999995,35.5,0.5500962421175518,5.140837
214.39899999999997,13,196.25499999999997,2,0,2,2,74,0,0,1,0,0,1,0,0,0,0,4.203400000000004,0.0,0.6317610996504059,3.9408853
172.224,12,156.09599999999998,3,1,3,8,70,0,0,0,0,0,0,0,0,0,0,2.0375,46.53,0.20023065214283559,6.5043817
195.35300000000004,11,178.21699999999998,4,2,4,7,68,0,0,0,0,0,0,0,0,0,0,1.5789999999999997,21.259999999999998,0.36578723765398286,6.233671
224.344,16,200.15199999999996,2,0,2,0,92,0,3,3,0,1,2,0,0,1,2,3.0067000000000013,21.759999999999998,0.5899609009937541,8.684165
164.25199999999998,12,148.124,1,2,2,5,66,0,0,1,0,1,0,0,0,0,0,2.09397,35.88,0.3641316131397152,5.6389337
272.285,18,251.11699999999996,5,2,6,6,102,0,0,1,0,0,1,0,0,0,0,1.6670999999999998,51.75,0.4374394643768398,4.191094
224.29999999999993,16,204.13999999999996,3,0,3,0,90,0,0,1,0,0,1,0,0,0,0,2.9703000000000017,35.53,0.46850351654577016,4.1787276
258.391,17,236.215,6,4,6,7,98,0,0,1,0,0,1,0,0,0,0,0.17160000000000103,73.55,0.2963707251045977,4.947089
216.38999999999996,14,192.19799999999998,2,0,2,8,84,0,1,1,0,1,0,0,0,1,0,3.9300000000000033,9.23,0.44893946764093595,7.1372766
189.21499999999997,13,174.09499999999997,5,3,6,3,76,0,1,1,0,0,1,0,0,0,1,-1.289399999999998,87.82000000000001,0.4807413544121748,7.733022
146.23299999999995,11,132.12099999999998,0,0,0,0,58,0,0,3,0,3,0,0,0,0,0,3.229000000000002,0.0,0.4919084446373835,5.3986025
110.19999999999997,8,96.08799999999998,0,0,0,2,46,0,1,1,0,1,0,0,0,1,0,2.608600000000001,0.0,0.4792008081417881,7.469726
182.351,13,156.14299999999997,0,0,0,3,78,0,1,1,0,1,0,0,0,1,0,4.494900000000004,0.0,0.6028067081371092,9.742791
245.36299999999994,17,218.14699999999996,4,1,4,0,102,0,1,1,0,0,1,0,0,0,1,1.9952999999999999,39.72,0.7083210792694974,8.610128
149.215,9,138.12699999999998,3,3,4,4,54,0,0,0,0,0,0,0,0,0,0,-0.021100000000000063,49.33,0.4922570527453644,5.8655457
200.32199999999995,14,176.12999999999997,2,0,2,9,84,0,0,0,0,0,0,0,0,0,0,3.341000000000002,26.3,0.5335113961345617,6.5079913
175.247,12,157.10299999999998,2,2,3,4,72,0,1,1,0,1,0,0,0,1,0,1.0787,46.25,0.6712590302672833,7.771274
196.18699999999998,12,179.051,5,3,6,7,74,0,0,0,0,0,0,0,0,0,0,0.15049999999999986,64.96000000000001,0.30713145827806254,7.0382624
196.33799999999997,14,172.146,2,0,2,2,82,0,0,1,0,0,1,0,0,0,0,2.589200000000001,15.6,0.6625779581812552,6.3557615
196.18299999999996,12,179.047,4,3,5,6,74,0,0,0,0,0,0,0,0,0,0,0.6769999999999998,69.92,0.33165510546981564,8.2167225
190.29100000000003,13,168.11499999999998,5,3,5,7,80,0,0,0,0,0,0,0,0,0,0,-1.0007999999999984,64.75999999999999,0.2729156088171594,7.4574075
200.32199999999995,14,176.12999999999997,2,1,2,6,84,0,1,1,0,1,0,0,0,1,0,2.3120000000000007,29.46,0.7126932417242915,8.850933
248.798,16,223.59799999999996,3,2,4,9,96,0,1,1,0,0,1,0,0,0,1,1.7504999999999997,33.29,0.48193577077787275,7.3814874
184.34799999999998,12,164.18799999999996,1,0,1,0,70,0,0,1,0,0,1,0,0,0,0,3.7303000000000024,0.0,0.5169041019149656,6.1523066
201.35800000000003,14,174.14199999999997,3,3,3,9,86,0,0,0,0,0,0,0,0,0,0,2.21,36.089999999999996,0.3952753642150252,7.7171617
177.204,12,162.08399999999997,6,4,6,0,72,0,1,1,0,0,1,0,0,0,1,-2.269399999999998,88.77000000000001,0.3335584373189775,7.8697767
142.19799999999995,10,128.08599999999998,2,2,2,0,58,0,1,1,0,1,0,0,0,1,0,0.6943,40.46,0.4885401794476929,6.942354
195.34999999999994,14,170.14999999999995,1,1,1,8,82,0,0,0,0,0,0,0,0,0,0,3.534600000000002,12.03,0.5841752849065078,5.2312846
197.23799999999997,14,182.118,5,1,5,8,78,0,0,0,0,0,0,0,0,0,0,0.7400599999999999,78.07,0.45837233516284515,7.7096343
186.299,13,164.12299999999996,3,3,3,6,78,0,1,1,0,1,0,0,0,1,0,0.05990000000000034,44.29,0.549459682239762,7.4109654
180.33499999999992,13,156.14299999999997,0,0,0,2,76,0,0,1,0,1,0,0,0,0,0,4.5591000000000035,0.0,0.5464507454831629,6.7207236
227.351,17,206.18299999999996,1,1,1,4,90,1,0,1,0,1,0,1,0,0,0,1.8233000000000001,12.03,0.7737974718493718,3.46175
191.296,12,174.15999999999997,4,2,4,7,72,0,0,0,0,0,0,0,0,0,0,1.4545,49.33,0.47222853681706217,7.4988384
201.266,14,182.11399999999995,4,2,4,5,82,0,1,1,0,1,0,0,0,1,0,0.47949999999999965,50.72,0.5015678568895353,6.9504395
224.35199999999998,16,200.15999999999997,4,3,4,6,92,0,1,2,0,1,1,0,0,0,1,1.4017999999999995,49.010000000000005,0.3625378899616153,6.4790583
110.15599999999998,8,100.07599999999998,1,1,1,3,44,0,0,1,0,1,0,0,0,0,0,1.111,20.23,0.539449090499751,5.3718424
167.28,8,162.24,5,0,5,0,46,0,0,1,0,0,1,0,0,0,0,2.3371000000000004,21.59,0.313415778216905,4.0409307
288.478,18,264.28599999999994,3,1,4,2,104,0,0,1,0,0,1,0,0,0,0,3.476200000000002,18.46,0.619782032243817,3.969799
135.20999999999998,10,122.10599999999997,1,1,1,1,54,0,0,2,0,2,0,0,0,0,0,1.7557,26.02,0.5821385743592499,4.966007
98.149,7,88.06899999999999,2,2,2,2,40,0,0,0,0,0,0,0,0,0,0,0.19189999999999985,38.05,0.4837953711489599,4.7334485
203.32899999999995,15,182.16099999999997,1,0,1,0,82,0,0,1,0,0,1,0,0,0,0,4.078400000000003,12.36,0.5623014837370671,4.0159516
197.36599999999996,14,170.14999999999995,1,1,1,9,84,0,0,0,0,0,0,0,0,0,0,3.758600000000002,12.03,0.43821449883203273,6.4095106
164.29199999999997,12,144.13199999999998,0,0,0,0,68,0,0,1,0,1,0,0,0,0,0,4.089100000000003,0.0,0.4729794377208143,5.809138
176.28400000000002,12,164.18799999999996,1,1,1,2,62,1,0,0,0,0,0,1,0,0,0,2.5524000000000004,0.0,0.5193775628930866,5.6823406
155.153,11,146.081,4,1,4,3,60,0,1,1,0,1,0,0,0,1,0,-0.4689000000000001,58.89,0.5604068566088719,3.80238
236.45,14,212.25799999999998,4,3,4,8,86,0,0,0,0,0,0,0,0,0,0,2.437,52.04,0.3445932375135982,6.6897235
199.33799999999997,14,174.13799999999998,2,1,2,9,84,0,0,0,0,0,0,0,0,0,0,3.0966000000000014,21.259999999999998,0.45492227659209605,6.6777744
154.29699999999997,11,132.12099999999998,0,0,0,5,66,0,1,1,0,1,0,0,0,1,0,4.002900000000003,0.0,0.5249267962040917,9.676607
178.326,10,164.214,4,2,4,5,60,0,0,0,0,0,0,0,0,0,0,0.6120000000000004,38.05,0.4778057340385072,5.4425073
184.28700000000003,13,164.12699999999998,2,2,4,7,76,1,0,0,0,0,0,0,1,0,0,2.0398,48.87,0.6092711922473105,6.6113696
256.43299999999994,19,228.20899999999995,0,0,0,5,104,1,0,0,0,0,0,1,0,0,0,5.660520000000005,0.0,0.6373137787927347,5.673157
145.158,10,134.07,4,1,4,3,58,0,1,1,0,0,1,0,0,0,1,-0.37680000000000025,64.85,0.33387836116448566,7.5821543
198.30599999999995,14,176.12999999999997,2,0,2,9,82,0,0,0,0,0,0,0,0,0,0,3.1170000000000018,26.3,0.4200949661694021,6.1618757
151.253,11,134.117,1,1,1,4,62,0,0,1,0,1,0,0,0,0,0,2.4659000000000004,12.03,0.6505136436337465,5.7686176
213.30599999999998,14,198.18599999999998,5,2,5,1,78,0,1,2,0,0,2,0,0,0,1,0.8263000000000003,61.849999999999994,0.6769116940611278,4.114239
221.38999999999996,14,196.18999999999997,3,2,4,9,87,0,0,0,1,0,0,0,0,0,0,2.1063,47.28,0.4629091192160698,6.3310695
238.4189999999999,17,208.17899999999997,2,2,2,9,100,0,1,1,0,1,0,0,0,1,0,3.0859000000000014,38.05,0.6058267854128847,6.6131935
145.20499999999998,11,134.11699999999996,1,1,1,0,56,0,1,2,0,2,0,0,0,1,0,2.6126700000000005,23.85,0.5414623418092633,3.3631127
116.16,8,104.064,2,1,2,4,48,0,0,0,0,0,0,0,0,0,0,0.738,37.3,0.5877829285571705,6.65422
158.25099999999998,9,152.203,4,1,4,2,48,1,0,0,0,0,0,0,1,0,0,0.9496,38.91,0.6512388017366232,3.9834795
236.38399999999993,16,216.22399999999996,3,1,3,6,88,0,3,3,0,3,0,0,0,3,0,2.552380000000001,35.82,0.7199652515067629,6.3808928
186.27599999999998,12,172.164,2,1,3,3,68,0,1,1,0,0,1,0,0,0,1,1.6497,26.3,0.5355685297120643,5.8989425
178.36599999999999,10,160.22199999999998,1,2,2,3,62,0,1,1,0,0,1,0,0,0,1,2.3472999999999997,0.0,0.6090469942238881,6.3607154
142.286,10,120.10999999999997,0,0,0,4,62,0,0,0,0,0,0,0,0,0,0,4.024900000000003,0.0,0.5198870950168308,6.7214403
133.14699999999996,9,122.05899999999998,3,1,4,3,54,0,0,0,0,0,0,0,0,0,0,0.29749999999999993,60.36,0.34187659452220776,5.9052644
224.41299999999995,15,200.22099999999998,1,0,1,5,86,0,1,1,0,1,0,0,0,1,0,4.667200000000005,0.0,0.4829824591792955,6.054748
287.5,16,274.39599999999996,4,1,5,2,86,1,0,0,0,0,0,0,1,0,0,4.425600000000002,12.89,0.3674558088004327,3.0493038
172.184,12,160.088,4,3,5,5,68,0,0,0,0,0,0,0,0,0,0,0.1880699999999999,82.41000000000001,0.13795236144939038,4.3642006
246.33500000000004,17,232.22299999999996,4,1,4,2,88,0,0,2,0,1,1,0,0,0,0,3.6030000000000024,41.46,0.5975637500048645,2.7857912
