SMILES,des_gap,pred_gap,Err_pred_des,AE
CCC1NNOC2CC(N)C(C2)C(C)CO1,8.0491,6.9042754,0.142230135378132,1.1448246
CCCCC(C)OCCC(CC=O)C(=O)OCC,8.2192,6.210068,0.244443714003724,2.009132
CC(CCO)CCCCCC(O)COO,10.3278,8.613592,0.165979962060928,1.714208
CCC1CSC1NC1COC1CC,6.9089,7.2478557,0.0490607279450507,0.3389557
CCCC(C)C(CCO)CC(C)O,8.272,8.474446,0.0244736819018247,0.202446
CCCCCC(O)CC(CC)SCCN,8.1876,6.5665727,0.197985653162317,1.6210273
C#CCCP(C)C(C)CCC(C)CCCC(C)C,8.6753,8.296952,0.0436120655631933,0.378348000000001
CC=CC1CC=C1C1C=CC=C1,4.5117,5.0208354,0.112847795648577,0.5091354
CCC1COCCC(CN(C)C)CC1NO,8.2192,6.5249257,0.206136155736477,1.6942743
COc1ccc(O)c2c3ccc(c1-3)CC2,3.6632,3.6951437,0.0087201626026414,0.0319437000000002
