,SMILES,pred_gap
38,CCCC(C)CC1C2CCC1C(C)C2C,10.028
39,CCC(F)CC(C)CCCCC(C)C,10.159878
40,CCCCCCCCCC(CC)(CC)CC,10.049091
41,CCCCCCC(CC)C(F)CCCCC,10.101913
42,CC(C)CCCCCCC1CCCCCC(C)CCCC1,10.206506
43,CCCCCC(C)CC(CCC)CCCC,10.1353245
44,CCCCCCCCCC(CC)CC(C)CCCCCC,10.1035385
45,CCCCC1CCC2CCC1CC(C)C2,10.021299
46,CCCC(CC)CCCCC1CCCC(C)CCC1,10.154408
47,CCCCCCCCC1CC1C(CC)C(C)CCC,10.206342
48,CCCCC1CCCCC1(CC)CC(C)CCC,10.02767
49,CCCCC1CCCCC(CCC)C1,10.1109495
50,CC1CCCC(C2CCCC2C)C1C,10.024857
51,CCCCCCCCCC(F)CCC,10.155201
52,CCCCCCC(C)C(CC)CCCC(C)C,10.004425
53,CCCCC(CC(C)C(C)C)C(CC)CCC,10.07711
54,CCCCCCCCCCC(C)CCC1CCC1,10.015352
55,CC(C)CCCCC(C)CCCCl,10.095948
56,CCCCCCCCCC(C)(CC)CCCC,10.224134
57,CCCCCCC(C)CC(C)CC(C)CCCCC,10.096351
58,CCCCCCCC(C)CC1CCCCCC(C)CC1,10.274395
59,CCCCCC(C)C(C)(CC)CC,10.045996
60,CCCCC(CCC)(CCC)C(C)CF,10.137853
61,CCCCC(C)C(C)(CCCC)CCCC,10.320272
62,CCCCC(CCC)CC(C)CC(C)CCC,10.029922
63,CCCC(CC)CCC(CC)CCF,10.399498
64,CCCCCCCCC(C)C(CC)C(C)CCC,10.142321
65,CCCCC1CC(C)C2C(CCC)C12,10.039984
66,CC(C)CCCCOCCC1CCCC(C)C(F)C1,10.1167755
67,CC(C)CCCC12CCCC1CC(C)CC2,10.019531
68,CCCC(CC)CC1CCCCCCC(CC)CCCCC1,10.040006
69,CCCCCCC(C)(CCCC)C(C)C,10.188233
70,CCCC(CC)C1CC(C)CC1C,10.018182
71,CCCC1CC1CC1CCCCCC1,10.069129
72,CCCCCCC(CCCC(C)CC)CCC(C)CC,10.125639
73,CC1CCCC2CCCC(C)C(C1)C2,10.11319
74,CCCCCCCC(C)CCCCC(C)CC,10.137618
75,CCCCCCC(C)CCCCC(C)C(C)CC,10.220466
76,CCCCCCC(C)(CCCC)CC(C)CCCC,10.197291
77,CCC(CC)CCC(C)CC(C)C,10.1911955
78,CCCC(C)CCC(C)CC(C)Cl,10.0447445
79,CCCC(C)CC1CCCCCC(C)C(C)CC1,10.091455
80,CC1CCCCCCCC2CC(CCCCC2C)C1,10.072008
81,CCCCCCC(C)CC1CCCC(C)CC1CCCC,10.135209
82,CC(F)CCCCCC(C)(C)CCF,10.061935
83,CCCCCCCCC1CCC(CCCC)CC1,10.114299
84,CCCCCCC1CC1C1C(CC)CC(CCC)C1CC,10.0348425
85,CCCCC(C)CCCCC(C)(CC)C(C)C,10.014638
86,CCOCCCC(C)CCCCCCCCCC(C)CC,10.045163
87,CCCCCCCCCCCCCC(CC)CCCCCCC,10.386817
88,CCC(C)CCCCC(C)C(C)Cl,10.002405
89,CCCCC(C)C(C)CCCC(C)CCC,10.14325
90,CC(C)CCCCC1CCC(C)CC1,10.241161
91,CCCCCCCCCC(CC(C)CC)C(C)C,10.151445
92,CCCCC(C)CCCCC(CC)CC(C)C,10.111485
93,CCCCCCCCCCCCCCCCCC(C)CCC,10.392814
94,CCCCCCCCCC1CCCC1CCCCC(C)C,10.002147
95,CCCCCCCC(C)CCCCCCC(C)CC,10.090056
96,CCCCC1CCCCCCCCC(CC)CCCCC1,10.129826
97,CCCCCCCCC(CC)(CC)CC(CC)CC,10.025229
98,CCCCCCCC(CC(C)CCCC)C(C)C,10.130847
99,CCCC(C)CCCCCCC(C)CC(C)CC,10.019727
100,CCCC1CCCCCCCCCC(CC)CCCCC1,10.071048
101,CCC1CCCCCCCCC2CCC(CCCC2C)C1,10.115514
102,CCCCC(C)CCC(C)CCCC(C)CCC,10.112957
103,CCC(C)CC(C)(F)C(C)F,10.043908
104,CCCCCCC(CCCCC)C(C)CC(C)CCC,10.161812
105,CCCCCCCC(C)(CCCC)CCCC,10.0612
106,CCCCCCC(C)(C)CC(CC)CCCCC,10.001518
107,CC1CCC(CC(O)CCCCC(C)(C)C)C1,10.054729
108,CCCCCCCCC(CC)CC1(CC)CCCC1,10.072435
109,CCCCC(CC)CCCCCCC(C)C(C)C,10.056536
110,CCCCCCCCCCC(CC)CCCCCCCC,10.105481
111,CCCC1CC(CC)CC(CC)C1CC,10.014119
112,CCC(C)C(Cl)C(C)C(C)C,10.016193
113,CCCCCCCCCC1CCC(CCCCC)C(C)C1,10.077191
114,CCC(C)CCCCCCCC(CC)C(C)C,10.1358595
115,CCCCCCCCCCC(C)C(C)CCCC,10.239519
116,CCCCC(CCC)CC(C)CCC(CC)CCC,10.101874
117,CCCCC(CC)CCCCC1C(C)CCC1CC,10.008371
118,CCC(CC)CCCC(C)C(C)C,10.042009
119,CCC(C)CCCCC(CC)CCCCC(C)C,10.041601
120,CCCCC(CCC)CCCCCCCCl,10.194932
121,CCCCCCCC1CCCCCCC(C)C1CC,10.000086
122,CCCCCCC(C)CCC(C)(C)CC,10.070831
123,CCCCCCC(C)CCC1C(C)C1C,10.011603
124,CCC1CC(C)C2CCCCCC(C)C12,10.039096
125,CCCCCCCCCCC(C)CC(C)CCCCC,10.242646
126,CCC1CCCCCC2CCCCCC1CCC(C)CCC2,10.057869
127,CCCCCCCCCCCCCCC1CC(C)C1C,10.186741
128,CC1CCCCCCCC(C)CC(C)CC1,10.0595045
129,CCCCC1CCCCCCCCCCC1CC,10.016267
130,CCC1CCCCCC2CCCCCCCC2CCC1,10.010732
131,CC1CCC(CCCCCCCCCF)C1,10.105867
132,CCCCC(CC)CCCCCCCCCCF,10.118133
133,CCCCCCCC(CC)CC(C)F,10.31186
134,CC1CCC(C)C1CC1CCCC1F,10.0894575
135,CCCCC1CCCCCCCC(C)CC1CC,10.113957
136,CC(C)CC1CCCCCCCCCC(C)CC1,10.245862
137,CCCCCCCC(C)C(CCC)COC(C)CC,10.082027
138,CCCCCCC1CC1CCCC1CCCC(CC)CC1,10.047502
139,CCCCCC(CCCC(C)C(C)C)C(C)C,10.074003
140,CCCCCCCCCC1CCCCCCC(C)C1C,10.082946
141,CCC1CCCCCCCCCCC(C)C1CC,10.084167
142,CCCCCCC1CC1CC(C)C(C)C,10.049567
143,CCCCCC(CF)C(C)C(C)C(C)CCC,10.023396
144,CCC(C)CCCCC1CCCCCC(C)CC1,10.123189
145,CCCCC(CCCC)CCC(CF)CCC,10.363427
146,CCCCCCCC(C)C(C)CCCCl,10.248565
147,CCCCCC(CCC)CCCCCCC(C)C,10.188992
148,CC(C)CCC(C)CC1CC1(C)C,10.07205
149,CC(C)CCCCCC(C)CCCC(C)C,10.185726
150,CCCC(C)CCCC(C)C(C)F,10.241427
151,CCCC(C)CCC(CC)CCF,10.114491
152,CCC(CCCC(C)C)CC(C)C,10.109356
153,CCCCCCC1CCC(CCCC)C1CCl,10.067294
154,CCCCCCCC(C(C)C)C(C)C(C)C,10.162579
155,CC(C)CCCCCCC(C)CCC(C)C,10.074432
156,CCC1CC2CC(C)CC1C(C)C(C)CC2C,10.058296
157,CCCCCCC(CCC)CCCC(CCl)CCCC,10.147945
158,CCC1CCC(C(C)C)CC1CC,10.069468
159,CCCC(CCC)CCCC(CC)CC,10.193368
160,CCCCCCCC(C)C(C)(C)CCC,10.055926
161,CCCCCCCCC1CCC(C)C(CCC)CC1,10.034921
162,CCCCCCCCC(CC)CCCCCC(C)C,10.130977
163,CCCCCCCC(C)C(CCCCC)CC(C)C,10.115636
164,CCCCCC1CC1C(CC)CCC,10.187861
165,CCCC1CCCCC(C)CCC(C)C(C)CCC1,10.062697
166,CCCC(CCCC1CCC1CCC)C1CC1,10.025679
167,CCCCC(C)CCCCC(CC)CCCC,10.173709
168,CCCCCCCCCC(CC)(CC)CCC,10.059458
169,CCCCC(C)CC(C)CCCCCCC(C)C,10.110487
170,CCCCCCCC1CCC(CCCC)CC(C)C1,10.140787
171,CCCC(CC)CC(C)CCC(CC)C(CC)CC,10.123495
172,CCCCCC(C)CCC(C)CC(CC)CC,10.080717
173,CCCCCCCCCC1C(C)C1C(CCC)CCC,10.249009
174,CCCCCCCC(CC)CCCCCC(C)C,10.12673
175,CCC1CC2CCCC(C1)C(CC)C2,10.0510435
176,CCCCCCC1CCC(C)CCCCC(CC)C1,10.167396
177,CCCCCCC1C(C)CC(C)CC1CF,10.084189
178,CCCCCCC(CCC)CCCCCC(C)OCCCC,10.000984
179,CCCCCCCC(C)CCCCCCC(CC)CC,10.4245825
180,CCCCCC1CCCCCCCC(CC(C)C)C1,10.237439
181,CCCC1CC(C)C(C)CCCC(C)CC1C,10.033584
182,CCCCCCC(C)CCCCC(F)CC,10.355501
183,CCCCCCCC(C)CCC(CC)CCC,10.012342
184,CC(C)CC(C)C1CCCCCC(Cl)C1,10.056551
185,CCCCCC(CC)C(CCCC)CCCCC,10.050393
186,CCC1CC(C)CCC1C(C)F,10.280393
187,CCCCCCCCCCCCCCCCCC(C)C,10.18931
188,CCCCCC(CC(C)C)CC(C)F,10.115027
189,CC(C)C1CCC2CCCCCCC(C)C21,10.07239
190,CCCCCCCCC1CCC1CCCCCC(C)CCC,10.181691
191,CCCCCCCCCC1CCCCCCCCC(C)C1,10.192279
192,CCCCCCCCCCCC1CCCCC(C)CC1,10.134493
193,CCCCC1C(C)CCC1C(C)CCC,10.149367
194,CCCCC(CCC)C(C)CCCCl,10.020557
195,CCCCCCCCCC1CCCCCCC1CC,10.037181
196,COC1CCCC2CCCCC1C(C)CCC2,10.031743
197,CCCCC(CCCC(C)C)CC1CC(C)C1,10.041458
198,CCCC(C)CC(C)CC(CC)C(CC)CCC,10.071465
199,CCCCC1CCC12CCCCCC2,10.007748
200,CCCC(CCCCCC(C)CC)C(C)C,10.082138
201,CCCCCC(CCC)CCCC(CC)C(C)CC,10.41006
202,CCCCCC(CC)CC(C)CCC(C)CCC,10.053052
203,CCCC(C)CC1C(C)CC1CCC,10.061748
204,CCOCCCC(C)CCCCC(C)C,10.123451
205,CC(C)CC(C)CCC(C)CF,10.436625
206,CCCCCC1CCCCCCC(CCCC)C(C)C1,10.0580435
207,CCOC(C)(C)C(CC)CCCF,10.071172
208,CCCCCCC(CCCF)CCCCC,10.071457
209,CCCCC(C)CCC(C)CC(C)CCC,10.3058605
210,CCCCC(CCC)CCCCCCC(C)C(C)C,10.132568
211,CCCCCCCCC1C(CC)C1CCC,10.120624
212,CCCCCC(C)CC(C)CC(CCC)CCCC,10.073057
213,CCCCCCCC1CCCCCCCC1(C)C,10.096873
214,CCCCCCCCCC(C)C(C)CCCCCC,10.167079
215,CCCCCCC(C)C(CCCC)CCCC,10.224192
216,CC(C)CCCC(C)CC(C)(C)F,10.008569
217,CCCCCC(C)CCCCCCC(C)C(C)CC,10.246432
218,CCC(CC)CCCC(C)C(C)CCC(C)C,10.13865
219,CCCCCCCCCCCCC(C)CCCC(C)CC,10.135614
220,CCCCCCC(CCCCF)CCC(C)C(C)C,10.243688
221,CCCCCCC(C)CC(C)CCCC(C)C,10.13594
222,CCCC(CCCCC(C)C)CC(C)C,10.125294
223,CCC.CCCC(CCC)C(C)C(CC)CC,10.003004
224,CCCCCC(CCC(C)CCC)CC(C)CC,10.118045
225,CCCC1CC(C)CCC1CC,10.026446
226,CCCCCC(CC)CCC(Cl)CC,10.011915
227,CCCC(C)CCCCCCCCCC1CCCC1,10.075001
228,CCCCC(C)CCCC(Cl)CCCC,10.009653
229,CC(C)CC1CCC(C)CC1C(C)C,10.118839
230,CCCCC(C)CC(CCCC)CCCC(C)CC,10.01416
231,CCCCCCCCCCCCCC1CCC(C)C1,10.091733
232,CCC1CCCC(C)CC(CCCCC(C)C)CC1,10.116242
233,CCC1CCCCCCC(CC(C)C)CC1,10.039914
234,CCCCCCC(C)C(C)CC(C)F,10.183717
235,CCCCCCC(C)CCC(CC)C(C)C,10.095478
236,CC(C)CCCC1CC(C)CCCCCCC1C,10.141583
237,CCCCCCCC(C)CC(C)CC(C)F,10.21858
238,CCCCC1CCCCCC(CC)C1,10.03738
239,CCCCCCCCCCCC1CCCCCCCC1,10.069931
240,CCC(C)C(CC)CCCC1CCCC(C)CC1,10.003986
241,CCCCCCCCC(CC)CC(C)C(C)CCC,10.140775
242,CCCCCCCCCC(C)CCCCCCl,10.033426
243,CCCCCCCCCCCCCCCC(C)(C)C,10.202507
244,CCCC(C)CCCCCCCC(C)CC(C)CC,10.002077
245,CCCCCCCC(C)C(C)CC(C)C,10.012712
246,CCCCCC(CCC)CCCCC(C)(C)CCC,10.095211
247,CCC(C)CC(C)C(CC)CC(C)C(C)CC,10.111882
248,CCCCCCC(CC)C1CCCCC1C,10.00565
249,CCCC1CCCCCCCC(C)CC1CCC,10.112217
250,CCCCCCC(CCC)CCCCCCCF,10.159927
251,CCCCCCCCCC(C)CC(C)CCCC,10.124291
252,CCCCCCCCCC(C)CC(CCC)CCCCCCC,10.04446
253,CCCCCCCC(C)C(CC)CC(CC)CC,10.24662
254,CCCCCCC(C)C(C)CCCCC(C)C,10.053047
255,CCCCCCCCC(C)(CCCC)CCCC,10.348735
256,CCCOC1CCCCCCCCCC(C)(CC)CCC1,10.028162
257,CCCCCCCCCCCCCCC1CCCCC1,10.190856
258,CCC(C)CCCC(C)CC(CC)C(C)C,10.158456
259,CCCCCCCC(CC)COCCCCCC(C)CCC,10.035482
260,CCCCCCC(CCCCCCCCC(C)CCC)C(C)C,10.124832
261,CCC(CC)CCC1CCC(C)(F)C1,10.018084
262,CCCCCCCCCC1CCC1CCC(CC)CCCCC,10.144377
263,CC(C)CC(C)(C)CCCCC(C)C(C)C,10.251217
264,CCCCC(C)CCC(C)CCCCCC(C)C,10.125465
265,CCCCCCCCC(CC(C)C)C(C)CC,10.003123
266,CCCCCC1CCCC(CCCCC)C(CC)C1,10.2102165
267,CCC1CCCCCCC2(CCCC2)C(C)CCC1,10.038812
268,CCCCC(C)C(C)CC(C)C(CC)CC,10.002742
269,CCC1CCCCCC1CCCCC(C)C,10.043643
270,CCCCCC1(C2CC3CCC32)CCCC1CCC,10.097098
271,CCCC(CCCC(C)C)CC(C)CC,10.065324
272,CC1CCCCCCC1CC1CCCCC1C,10.0292425
273,CCCCCCCCCCC(C)C(C)CCCCCC(C)C,10.024882
274,CC(C)CCCC1CCCC(C)C1C,10.070309
275,CCCCCCCCC1CCC1CCCC,10.026037
276,CCCCCCCCC1CCCC2CCC1C2,10.059577
277,CCCCCCC(CC)CCCC(CC)CCC,10.07498
278,CCCCCCCCCC(C)CCCC(C)CCCCC,10.0068245
279,CCCC(C)C(CC)CC(C)(C)F,10.136251
280,CCCCCCCC1CCCCC(CCCC)CC1CCCC,10.057818
281,CC(C)CCCCCCCCCCC(C)C(C)C,10.155827
282,CCCCCC(CC)C1CCCCCC(C)CCC1,10.079886
283,CC(C)CC(C)CC1C(C)C1C,10.241201
284,CCCCCCCC(CC)CC(C)CCC(C)CC,10.095039
285,CCC(C)CCC(C)CCC(F)CC,10.177694
286,CCOCC(C)CCC(C)CC(C)C(C)C,10.014392
287,CCCCCCCCCCCCC(CC)C(C)C,10.162958
288,CCCCCC(C)C(CCCC)CCCC,10.227711
289,CCCCC(CCC)CCC(C)CCC(C)CC,10.0706215
290,CCCCCC(CC(C)C)C(CCC)CC(C)C,10.073632
291,CCCCCCCCC1CC1C1CCC1C,10.0160675
292,CCCCCCC(C)C(CC)CCCCl,10.099297
293,CCCCCCCCC(F)CCCC,10.211233
294,CCCCCCCC(C)CC(C)CC(C)(C)C,10.052561
295,CCCCCCCCCC(C)(CC)CCCCC,10.06617
296,CC(C)CCC(C)CCCCCCCCl,10.097362
297,CCCCCCCC(CCCC)CCCC(C)C,10.076159
298,CCCCCCC(C)C(CCC(C)C)CC(C)C,10.194121
299,CCCCC(C)CCCCCC(C)C(CC)CCC,10.150534
300,CCC(C)CCCC(C)CCCCl,10.262233
301,CCCCC(C)CCCCC(C)CC(C)C(C)C,10.12068
302,CC1CCCCCCC(C)C(C)(C)CCCCC1,10.169699
303,CCC(C)CCCCCCCCCCCC(C)C,10.10478
304,CCCCCCCCC1CCCCCCC(C)CCC1,10.0434265
305,CCCC(CC)CCC(C)CC(C)F,10.159446
306,CCCCCCC(CCC)CCF,10.188974
307,CCCCC(CCC)CCC1CCCCC1C,10.10933
308,CCC(C)(CCC(C)F)C(C)C,10.056721
309,CCCCCCCCC(C)C1CCCCC1C,10.005708
310,CCCC(C)CCC(CC)CC(C)CCC,10.0153475
311,CCCCCCC(C)(CC)CCCCC1CC1C,10.054913
312,CCCC(C)CC1CCC(CCC)C1CCC,10.117103
313,CCCCCCC(CC)C1CCCC(CC)C1,10.093127
314,CC(C)CCCC(C)CCC(C)CCCF,10.173898
315,CCCCC(CCC)CCC1CC1C(C)C,10.078806
316,CCCC1CCCCCCCCCC(CC)CCC1,10.017386
317,CCCCCCCCCCCC1(C)CCCCC1,10.122404
318,CCCCCCCCCCCCCCCC(C)CCC,10.12066
319,CCCCCCCC(CCCC)C(C)(C)CCCCCC,10.080481
320,CCCCCCC(C)(CC)C(C)Cl,10.003644
321,CCCC1CCCCCC(F)C1CC,10.002989
322,CCCCCCCCCC1CC1CCC(C)CCCC,10.081726
323,CCCCCCCC(C)CC(CC)CCCCCC,10.021261
324,CCCCCCCC(C)C1(CCOC(C)C)CC1,10.024375
325,CCCCCCCC(CC)(CCCCC)C(C)CC,10.202612
326,CC1CCCC(C(C)C)CCC(C)(C)CC1,10.0865965
327,CCCCCCC(C1CC1)C(CC)C(C)CCC,10.076666
328,CCCCCC1CCCCCCCCCC(COCC)C1,10.03024
329,CCCC(C)CCC1C(C)C1CCC,10.081145
330,CCCC(CCC(C)CC)CC(C)CC,10.014957
331,CCC(C)CCC1CCCCC(CC)C(C)CCC1,10.078047
332,CCCCCCC(C)CCOCCCCC(C)(C)CC,10.01128
333,CCC(C)CCCCCCCCCCCC(C)CC1CC1,10.017847
334,CCCCCCCCCCCCCC(C)CCC(C)C,10.023723
335,CCCCCCC1CC(C)C1C(C)C(C)C,10.090081
336,CCC1CCCCCC(C)CCCC(C)C1,10.03711
337,CCCCCCC(C)CC(C)CCC(C)C,10.078725
338,CCC(C)CCC1CC(CC)C1,10.093925
339,CC(C)CCCCCCCCC(C)CC(C)C,10.198935
340,CCCC(CC)CCCCCCCCCCCC(C)C,10.125966
341,CCCC(CC)C(C)CC(CC)CC(C)CC(C)C,10.045238
342,CCCCCCCC(C)CCCC(C)CCCCCC,10.077025
343,CCCCC(CC)CC(CCC)C(CC)CCC,10.042432
344,CCCCCCCCC(C)C(C)(CCC)CCCCC,10.300152
345,CC1CCCCCCC1CCCCCC1CC(C)C1C,10.03565
346,CCCC1CCCCCCCC(CC)C1C,10.194271
347,CCC(C)CC(C)CCC(C)F,10.211602
348,CCCCCC1CCCC(CCCCC(C)CCC)C1,10.232503
349,CCCCCCCC(C)(C)CF,10.175926
350,CCCCCCCCCCCCC(CCC)CCCC,10.2318325
351,CCCCCCCCC(CC)(CC)C(C)CCC,10.031664
352,CCCC(CC)C(F)CC(C)CCF,10.039332
353,CCCCC1CC(C(CCC)C(CC)CCCC)C1,10.025387
354,CCCCC(C)C1CCC1CCCC,10.076131
355,CCCCCCCC1CCCCCCC(C)C(C)CCC1,10.312369
356,CCCCCCC1CCCCCCCCC(C)C1C,10.008369
357,CCCCCCC(C)CCCCC(C)(C)C,10.117287
358,CCCCCC(C)CC(C)CC(C)C(CC)CC,10.012344
359,CCCCCCCCCCC(C)(CC)CCCCCCC,10.335739
360,CCCCCCCCC(CCCC)C(CC)C(C)CC,10.076035
361,CCCCC(C)CCCCCC(CC)CC(C)CCCC,10.265985
362,CCCC(C)C(CC)CCCCCC(C)C,10.1018715
363,CCCCCC(C)C(CCCC)C(C)C,10.105586
364,CCCCC(C)C1C(CC)C1CC,10.123086
365,CCCCCCCCCCCCC(C)CCCCCC,10.123462
366,CCCCCCCCCCC(C)(CCC)CCC,10.162172
367,CCCCCCCCCC1CCCC1CCCC,10.040736
368,CCC(CC)CCCCCCC(C)C(C)(C)C,10.00234
369,CCCCCCCC(C)(C)CCCC(C)C,10.015942
370,CC1CCCC(C(C)CC2CC(C)C2)CC1,10.000684
371,CCCCCCC(C)(C)CCCC(CC)CC,10.124496
372,CCCOCCCCCCC1(CCC(C)C)CCCC1C,10.008962
373,CCCC1CC(C)CCC(CC)C1CC,10.088408
374,CCCCCCC(F)C(CC)C(C)C,10.060732
375,CCCCCCC(CC)CCC(Cl)CC,10.058539
376,CCOCCCC(C)C(C)C(C)C,10.161357
377,CC1CCCC(C2CCCC2)C1,10.0072155
378,CCCCCCC1CCCCC(C(CC)CC)C1,10.166123
379,CCCCCCC(CCC)C(CC)CCCC,10.011048
380,CCCC(C)CCCCCC(CCC)CCC,10.077384
381,CCCCCCC1CCCC(CC)C1C,10.039084
382,CC(C)CCCCCC(C)CC(C)F,10.093353
383,CC(C)CCCCC1CCCCCC(C)CCC1C,10.08307
384,CCCCCC1CCCCC(CCC)CC(C)CCC1,10.031433
385,CCCCC(CCC)CCC(C)(C)C(C)C,10.053165
386,CCCCCC(CCC(C)CCCC)C(C)CC,10.180332
387,CCCC(C)CCC(C)CCCCCCCCC(C)C,10.056617
388,CCCCCC(C)(CCCCC)CCCCCC(C)CC,10.073542
389,CCCC(C)CCCC(C)CC(C)F,10.147848
390,CCCCCC(CCCC)OCC(C)CCC(C)CC,10.025404
391,CCCCCCCC1CCCC1CCCCC(C)C,10.0403185
392,CCCCCCC1CCCCC(CCC(C)CC)CC1,10.267357
393,CC(C)CCCC1CCCCCC(CC(C)C)CC1,10.078695
394,CCCCCCC(CCCCCC)C(CCC)CCC,10.260521
395,CCCCCCC(C)CCC(C)CC(C)CCC,10.331824
396,CCCCCCCCC(C)C(CCC)CCC(C)CC,10.062673
397,CCCC(C)CC(C)C(F)CC,10.051013
398,CCCCC(C)CCCCCCC(CC)CC,10.0226555
399,CCC1CC(CCC(C)CCC(CC)C(C)C)C1,10.164755
400,CC(C)C1C(C)CCCCCCC1C,10.003929
401,CCCCCCC(C)CCCC(C)C(C)C,10.037639
402,CCCCCC(CC)(CC)CCCCC,10.141633
403,CCCCCCCCC1CCCCCCCCCC(CC)CC1,10.110998
404,CCC1(CCCC(C)C)CCC1,10.0528755
405,CCCCCCCCCC(C)C(CC)C(C)CCCC,10.249221
406,CCCC1CCC(C)C1CCC(C)C,10.02712
407,CC1CCCCCC2CCCCC1C(C)(C)CC2,10.075919
408,CCC1CCCCCCCCCCCC(CC)C1,10.006886
409,CCCCC(C)CCC(C)CCCCC(C)CCC,10.022965
410,CC(C)CCCCCCCCC(C)Cl,10.080711
411,CCC1(CC)CCCCCC(C)CC1,10.015582
412,CCCCC(C)CCCCC1CCCC(F)C1,10.152251
413,CCCCCC1CC2CCCCCCC2(C)C1,10.066751
414,CCCC1CCCC2CC12CCCC(C)C1CCC1,10.110151
415,CCCCC(C)CCCC(CCC)C(C)C,10.045156
416,CCCCCCCCCC1CCCC1(C)C,10.013981
417,CCOCCC1CCCCCCCCCCCCC(C)CC1,10.287455
418,CCCCC(CC)CCCC(C)(C)C(C)C,10.04976
419,CCCC1(C)CCCCC1C,10.003109
420,CCCCCCCCCCCC(C(C)C)C(C)CCC,10.211485
421,CC(C)CC(C)C1CCCCCC(C)CC1,10.252766
422,CCCCCC1CCCCCCCCCC(CC)CCC1,10.35983
423,CC(C)CCCCCC(C)CC1CCCCC1C,10.117784
424,CCCCCCC(C)CCCC(C)(C)CCC,10.141554
425,CCC1CCCCCCC2CC(C)CCC1C2,10.004689
426,CCCC1CCC(C)CC1C(C)(C)CC,10.020666
427,CC(C)CCC(C)CCCC1CCCC(C)CC1,10.121195
428,CCC(C)C(C(C)C)C(F)CF,10.025772
429,CCCCCC(C)C1CCCC(CC(C)C)C1,10.035223
430,CCCCCCCCCCCCCCCC(CC)CC,10.023861
431,CCCCCCCCCCCCC(CC)CCCC,10.124386
432,CCCC1CCCCCCCC1CC1CCCCC1C,10.094678
433,CCCCC(C)C(CCCC)CC(C)F,10.057664
434,CCCCCCC(C)C(CCC)C(C)CCCC,10.052147
435,CCCCCCCC(C)C(CC)C(CC)CCCC,10.330135
436,CCCCCC1CCCCC(CCCC)C(C)CC1,10.052684
437,CCCC(CC)CCCC(C)C(C)C(C)C,10.168855
438,CC1CC1CCCC1CCCCCC1,10.040526
439,CCCC1(CC)CCCCC(C)C1C,10.091239
440,CCCCCCCCC1CCC(CC)C1CCCCC,10.112967
441,CC(C)CCCCCC1CCC1C(C)C(C)C,10.0446005
442,CCCC(CC)C(C)(C)CCCF,10.251002
443,CCOCCCC(C)C(C)CC(C)C,10.039383
444,CCCCCCCCCCCCCC(CCC)CCCC,10.037517
445,CC(C)CCCCCC1CCC(CC(C)C)CC1,10.16425
446,CCCCCCCCCCC(C)CCCC(CC)CC,10.312303
447,CCCCCC1(C)CCC1C,10.076823
448,CCCCC1CC(F)CCCC1CC,10.063452
449,CCCCCC(C)C1CCCCCC(C)CCCC1,10.063123
450,CCCCCCC(C)C(CCC)CCCC(CC)CCC,10.001179
451,CCCCCCC(C)CCCC(C)(C)CC,10.103306
