,SMILES,pred_gap
88,SNC1=C2C=CC=CC(=C=[SH]C=C2)C=C1,1.8339396
89,CSC1=CC=NC(=CC=O)[N]SS1,1.8903662
90,NC1=CSC(=S)C(C=CCC=S)=CC1,1.8437257
91,O=C1N=S2C=CC2=CC=CN=NN=NS1,1.8953737
92,C=C1N=CN=CC=CC=CC=NN=CC1C,1.9599488
93,CCCC1=Cc2ccccc2OC2=C1C=C=[SH]2,1.9731418
94,Sc1ccccc2c(sc1)=NC=CC=CC=2,1.999574
95,NSc1cccc2cncc-2cc1=S,1.8565701
96,NC12C=NC=CSC=C1C=CC=CC=CC2=O,1.8091962
97,S=CCC=[SH]SC1=CC=CC=CC=CC=CSSS1,1.8220836
98,NSN1C=CC2=NN=CC=CC=CC1=C=C2,1.951417
99,N=C1C=CC=CN=CC=C1C=CSO,1.9603589
100,C=NC1=CC=CC=CC=C1C=O,1.9704248
101,CNC=CC1=CC=CC=CC=C[SH]=CCS1,1.808298
102,CC1NNC=CC=CC=CC(N)=[SH]SSC1=S,1.9760897
103,O=C1C=c2ncccncc3c(c2=C1)C=CNC3,1.9669874
104,O=C1C=CC=CN=CC2=CC=CC=CC=CC=S12,1.9880966
105,S=c1ccc2c(cc1)=CC=CCCCSCSC=C=2,1.7771883
106,O=C[C]=C=[SH]C=CC1=CC=CC=CC=C1,1.985245
107,N=c1ccccc2ccccccnc-2c1,1.9318879
108,C=c1cccccc2c([SH]=S)cc1=CC=N2,1.8328255
109,S=C1C=CC=CC=CC2=CC=CC=CC=S2S1,1.8758559
110,N=c1ccccc2c(c1=S)=CC=CC=CC=2,1.7795193
111,S=C1N=CC=CC=CC=CN=CS1,1.7616082
112,C1=c2ccc3cccc-3nncsc2=C1,1.9691664
113,NCc1ccccnc2c(cn1)=CC=CC=CC=CC=CC=2,1.9840974
114,CC[C]=C=CSS[S](CS)C[SH]=O,1.9370884
115,CC[SH]1N=CC(=S)C1=C=[SH]SCO,1.9918745
116,N[N+]1C2=CC=CC2=CC=NC=CC=CC=CC1OO,1.9373795
117,N=C1C(=S)C(N)=C[C]SC2=CC=C12,1.9609036
118,C=c1cc2c(c3c1=CC=CC=CC=3)=CC=C2,1.9350901
119,ONC1=CN=C2C=C(O)C=C2C(OO)=CC=CC=CC=C1,1.8761915
120,S=C1C=C=C=[SH](=S)C1=S,1.6967152
121,C=CC1=S2C(=CC2=[SH]C)SC=C1,1.8939413
122,Nn1ccccc2c(cc1)=NN=CN=CC=2,1.9810119
123,O=C=[SH]C1=CC=C=C=COC=C=C1,1.989766
124,O=C1C=C2SC=CSSC=[SH]C2=CC=CS1,1.8646095
125,CC1=CC2=CC=CC=CC=C=C=C2C=NS1,1.9182081
126,C=c1cccc2c1=C[SH]1N=CC=CC1=C2,1.7848146
127,S=C1[C]=C2C=CC=C2CS1,1.9457368
128,CC1=CSS2=CC=CC=NC=CC=CC2=C1,1.9265113
129,C=CC1=C(S)NN=NC=CC1=S,1.8622887
130,ONC1=CSN=NC=CC2=CC=CC2=CS1,1.9782248
131,CC1NC(=O)N=CC=CC=C=CC=S2N=CC=C2S1,1.8593876
132,O=C1C=CC=CC=C2N=CC12SS,1.9568039
133,O=C1C=C=[SH]c2cc3cccc-3ccc2C=C1,1.9746033
134,N=C1C=CC=CC=CC2=S(C=NNCCC2)NS1,1.9233217
135,CCSSC1=CC=C=C1[C][O],1.9820651
136,S=NCSCC1=CC=CC=CC(=S)S1,1.8953067
137,N=c1ccc2c(cn1)=CC=CC=CSN=C=2,1.7506129
138,O=CC1=NN=CC=CC=CC2=NC1=NC=NC=CC=CC=C2,1.9474738
139,O=c1sc2c(ccc3ccnc-3ccc1O)=NC=2,1.9774512
140,C1=CC=c2cccccc3cc-3c2=CC=C1,1.8562536
141,S=S=C1C=CC=CC=CN=C1,1.9272395
142,N=Cc1ccc[nH]cc2n1C=CC=CC=CC=CN2,1.939863
143,[C]1[CH]C=C2C=CC=C=C3[C]=CC=CC=CC2=C13,1.9680811
144,C=c1c[c]c2c(c1)NN=NC=CC=CC=CC=2,1.8402224
145,NSc1ccnccccsc1=[SH]CSS,1.8345673
146,CC1=NC=CC2=CC3=CC=C(C3N=[N])N2C=C1,1.8621229
147,O=C1C=C=[SH]C2=CSCN=CC2=CC=C1,1.9935478
148,O=CN=S1N=CCSC(=S)C=CS1,1.890973
149,N=C=CC1=S2C=CC=CC=C2SN=CC=C1,1.9857082
150,S=CC1=CC=CC=C=[SH]CSC[SH]=C=C1,1.8582025
151,C=NC1=CC=C(O)C=CC=C2C=CC21O,1.947257
152,O=C1SC=CSSC=C2C=C=C[SH]=S12,1.7219896
153,C=C1C=C(C)C=C(C)N=[SH]C=CN1,1.9707854
154,O=CNC1=CC=CC=CC2=S1[SH]=[SH]2,1.4151665
155,[C][C]1C=CN=C1CCCC=S,1.907529
156,NC1=CC=CC(=O)SC(=S)C=C1,1.8993804
157,C=CN=c1cccc2cccccc1-2,1.9490491
158,O=NC1=C2N=NN=C2SC=CC=C1,1.7844056
159,Cc1ccc2c(n1)C=CC=CC(=O)C=NN=CC=C2,1.9997811
160,CC1=CC=CC=CC(=S)C=CC1=N,1.8311877
161,O=C1C=C=[SH]C2=CC=CS2=N1,1.951003
162,CSC1=CC=CC=CC=CC=C(S)SCS1,1.8833157
163,O=C1C=CSS2=CC=CC=CSSC=C12,1.9444557
164,O=NNc1nccc2c(c1=O)[C]=C=C=CN2,1.5961488
165,CSC1=c2ccccc2=NC=CC=CC=CC=C1,1.691093
166,C=C[C]CC=CN=CCC=CN=O,1.7701267
167,S=C1C=CSC(=S)C1SSSSSS,1.3653232
168,NC12C=CC=CC=CC=CC=CC1=CC2=S,1.9201968
169,NC1=S(N=S)C=CC=CC=C1SS,1.6900711
170,O=C1C=CC=CC=CC=C[SH]=NCC=C1,1.9334337
171,O=CC1=C2C3=CC=CC=C2C1=NC=COC=C3,1.9674389
172,NC1=C(N)SC=NC2=CC2=CSC=CC=C1,1.8792223
173,O=C1C=C=C=CSC=CC=CC=CC=CS1,1.9946886
174,O=c1cc2cccc1C=CC=CC=CC=CC=C2,1.9596257
175,O=c1cccc2c(ncc3c(c1)C1=CC=31)=CC=C2,1.9747355
176,Cc1=c-c=c-c2cc(c2)-n=c-c=c-c=n-c2cnccc2-1,1.5086173
177,CC1=C=NC2=NC=C3C2=NN3C1C1=[SH]C1,1.7835213
178,O=c1ccc2c(c3c1CC=C3)N=CC=CCC=[C]2,1.8500397
179,S=C1C=CC=CN=NC=CC=CS1,1.9121933
180,C1=CC=Cc2c[nH]nc2NC2=C(C=C1)NNSCNC2,1.9477046
181,CCN=C1C=CC=C(S)NOCC=CSC=CS1,1.9937713
182,O=CC1=CC=CC=CC=C(S)[SH]=[SH]SS1,1.9096069
183,NNN[C]1C(=S)C=CC=CC1=S,1.5187265
184,[S]NCC1SC2=CC2=CC=CC1=S,1.6781057
185,NC1=C(N=S)C=CC=CC=CC1=S,1.6952773
186,[N]S[C]=C1C=CC=CC2=CC=C2C=C=C(O)C1=O,1.9085615
187,[NH][C]1C=c2ccncccc(=N)c(cc2)=CN1,1.9784813
188,CSC1=CC=CC=CN=C[C](CS)[C]1N,1.9660057
189,N=NNC1=NN=NC=CC=C(C=O)C1,1.8739564
190,C1=CC2=c3ccccc(cc(cc3)C=C2)=NN=CC1,1.9586678
191,SNC1=CC=NC=CN=CC=NSC=CC=C1,1.9373899
192,C#CC(S)C1=CC=CC=CC=CSC=C1N,1.9866306
193,[N]=CC=[SH]c1ncccn1,1.9106398
194,O=c1ccc2c(cc1)=CC=CC=CC=C=2,1.8726956
195,N=c1ccc2cc(n1)[CH]C=CC=CC=C2,1.9839263
196,NN=C=CC(=CN=S)c1ccnnc1,1.9200956
197,SC1=CC=CC=CC=CC=NN=CC=CS1,1.8838958
198,O=S=NC1=C(C=S)CNN[SH]1S,1.9671204
199,O=C=NC1=CC=CC=CSNC=CCSSSS1,1.8897614
