SMILES,DFT_gap
CCC1CCCCCC(C)CCCC(C)C1,9.357727
CCCCCC1CCC(C)CCC(CCC)C1CCC,9.358543
CCCC(CCCC1CCC1CCC)C1CC1,9.359088
CCCCCCC1CCCCC(C)CC(C)CC1,9.366435
CCC1CCCCCCC(CC(C)C)CC1,9.367795
CCCCCC1CCCCC(CCCC)C(C)CC1,9.367795
CCCC1C2CCCCCCCC1C(CC)CCCCC2,9.368067
CCCCCC1CCCC(CCC)CCC(C)C1C,9.368884
CCCCCCCCCC1CCCC1CCC1CC1C,9.370788
CCCCC(CCC)CCC1CC1C(C)C,9.381129
CCCCCCC(C)(CCC)CC(C)CCCCC,9.382761
CCCCCCCCCCCCC1CCCC(CCC)C1C,9.383034
CCCCCCCCCCCC1CCCCC1CCCCCCCC,9.384394
CCCC1CC(CC)CC(CC)C1CC,9.386299
CCCCCC1CCC2CCCC(CC)C1C2,9.387115
CC(C)CCCCCC(C)CC1CCCCC1C,9.387387
CCCCCCCC(C)CC1CC(C)CCCC1C,9.38766
CC(C)CC1CCC(C)CC1C(C)C,9.388476
CCCCCCCC1CCC(C)CCCCC(C)C1,9.388476
CCCCCCC(C)CC1CCCC(C)CC1CCCC,9.390109
CC1CCCC(C)(C(C)C)C1C,9.391741
CCCCCCCCCC1C2CCC(CC)CC1C2,9.395007
CCCCCC(CC)C1CCCCCC(C)CCC1,9.398
CCCCC1CCCCCCCCC(CC)CCCCC1,9.398272
CCCC(CCC)C1CC(CC)C1CC,9.39936
CCCCCCCC1CCCCC(CCCC)CC1CCCC,9.400721
CCCCC1CCCCC1(CC)CC(C)CCC,9.401809
CCC1CCCCCC(C)CCCC(C)C1C,9.402354
CCC1CCC(CC)C2CCCC(C)CC2CC1,9.405891
CCCCCC1CCCCCCC(C)CC(CCCCC)C1,9.406435
CCCCC1CCC(CCC)CCCCC1C,9.406435
CCC(CCC1CCCCC1C)CC1CCCC1,9.406435
CCCCCCCCC(C)C1CCCCC1C,9.406708
CCCCCCC(CC)C1CCCCC1C,9.407524
CCCC1CCCCCCCC1CC,9.408612
CC(C)CCC(C)C1CCCCCC(C(C)C)C1,9.410789
CC1CCCCCCCC2CC(CCCCC2C)C1,9.412422
CC1CCC2CCCCC1CCC(C)C2C,9.412422
CCC(C)C(CC)C1CCCCC(C)(CC)C1,9.412694
CC(C)CCCCC1CCCCC(C(C)C)CC1,9.412966
CCC1CCCCCC(C)CCCCC(CC(C)C)C1,9.412966
CC1CCCC(C(C)C)CCC(C)(C)CC1,9.414055
CCCCCCCCCC1CC1CCC(C)CCCC,9.414327
CCCCCCC(CC)CC(CCCC)CC(C)CC,9.414871
CCC1CCCCCCCCC2CCC(CCCC2C)C1,9.417592
CCCC1CC1CCCCCCCC(C)C,9.419497
CCCC1CCC(C)CC1CC(C)C,9.420313
CC1CCCC2CCCC(C)C(C1)C2,9.423306
CCCCCCCC(C)CC(CCC)CCCC,9.426028
CCCCCCCCC1CCCCC(CC(C)C)CCC1,9.42766
CCCCCCC1CCCCCCCCC(C)C1C,9.428477
CCCCCCC1CCC(C)CC1CCC(C)CC,9.429021
CCCCCCC1CCCC(CC)C1C,9.429565
CCCC1CCCCCC(C)CC1CC,9.434463
CCC1CCCCCCC2CC(CC)CCCCC2CC1,9.434463
CC1CCCCCCC1CCCCCC1CC(C)C1C,9.435824
CCCC1CCCCCCCCCCCCC(C)C1,9.438817
CCCCCCCC(C)CC1CCCCCC(C)CC1,9.439633
CCCCCCC1CCC(C)CCCCC(CC)C1,9.439905
CCCC1CC1CCCCCCCCC(C)CC,9.44045
CCCCCC1CC1C(CC)CCCC,9.443443
CCCCCCCCCCCC1(CCC)CCCC1C,9.443715
CCCCC1CCCC(C)CCCCCC(C)C1,9.448341
CCCCCCCCC(CC)CC1(CC)CCCC1,9.45079
CCC1CC(C)(C(C)C)C1,9.45079
CCCCC1CCCCCCCCCCC1CC,9.451878
CCCCCCCCC1CCCCCCCC(C)C1CC,9.452151
CCCCCC1CC1C(CC)CCC,9.455688
CCCCCC(CCC)CC1CCCCC1C,9.458409
CC(C)CCC(C)C1CCCCC1C,9.458409
CCCCCCCC(CCC)CCC(C)C(C)C,9.459226
CCCCCCC1CC(C)CCCCCCC(C)C1,9.45977
CC(C)CCC1CCCCCCC(C)C(C)C1,9.460586
CCCCCC1C(C)CCCCCC1C(CC)CCC,9.461675
CCCCCC1CCC(CC)CCC(CCCC)C1,9.462491
CCCC(CCC)(CCC)C(C)C(C)CC,9.463035
CCCCCCCCC1CCCC2CCC1C2,9.463579
CCCCC1CCC1CCC(C)(C)C,9.465484
CCC1CCCCCCCC1CCCCC(C)C,9.465756
CCCCCCCC1CCCCCCCC1(C)C,9.4663
CCCCCC1CCCCCCC(CCCC)C(C)C1,9.467389
CCCC1CCCCCC(C)CCCCC(CC)CCC1,9.467389
CCC1CCCCCCC2(CCCC2)C(C)CCC1,9.468477
CCCCCCC1CCCCC(CCCCC)C1CC,9.469294
CCCCCCCCCC1CC1C(C)CCC,9.469566
CCCCCCC1CCCCC(C)CC1CCCC,9.471743
CC1CCCC(C2C(C)CCC2C)CCC1,9.472287
CCCCCCCCC(CCC)CCC(C)CC1CC1,9.472559
CCCCCC(C)(C)C(C)(CC)CCCCC,9.475008
CC1CCCCCCCCCC(C)(C)CCCCCC1C,9.47909
CCCCC(CCCC)CC1CCCCCC(C)CC1,9.479634
CCCCCCCCCCCC1CC1CCCCCCC,9.479906
CCCCCCCCC(CC)(CC)CC(CC)CC,9.483444
CC1CCCCCC2CCCCC1C(C)(C)CC2,9.485893
CCCCCCC(C)(CCC)CC(C)C,9.486165
CCCCCCCC(CCCC)C1CCC(C)CC1,9.488886
CCCCCCCCC1C(C)CCC(C)CC1CC,9.488886
CCCCCCC(C)CC(C)(CCC)CCCCC,9.495689
CCCCCCCC(CC)C1CC(C)C1C,9.496233
CCC(C)CCCCCC1CCCC(C)CC1(C)C,9.496505
CC(C)CC(C)CCC1CCCCC1C,9.496777
CCCC1CCCCCCC1(CC)CCC,9.498138
CCCCCCCCCC1CCCCC(C)C1CCCCCC,9.501131
CCCC(C)CC(C)CC(CC)C(CC)CCC,9.501403
CCCC1(CC)CCCCC(C)C1C,9.502492
CCCCCCCCCCCC1CCCCC(C)CC1,9.502764
CCCCCCCCCCC(C)CC(C)(C)CC,9.50739
CCCCCCCC1CCCCCCC(C)C(C)CCC1,9.508206
CCC1CCCCC(CC(C)CCC(C)C)CC1,9.508206
CCCCCCC1C(C)CC(C)CC1CF,9.508478
CCCC(CC)CC(C)(CC)C(C)CC,9.509022
CCC1CC(C)C2CCCCCCCCCC12,9.514737
CCCCC(CCC)CC1CCC(CC)(CC)C1,9.515825
CCC1CCCCCC1C1CCCC(C)C1,9.516914
CCCCCCC(C)(C)CC(CC)CCCCC,9.519907
CCCCCC1CCCC(CCCCC)C(CC)C1,9.520723
CC(C)CCC1CCC(C)CCC(C(C)C)C1,9.521268
CCCCCCCC(CC)(CCCCC)C(C)CC,9.523717
CCCCCC1(C)CCC1C,9.524805
CCCCCCCCCCCCC1CC(CCC)C1CC,9.525893
CCC1CCCCC(C)CCC(CC)C(CC)C1,9.526166
CC(C)CCCCC1CCCCCC(C)CCC1C,9.527798
CCCCCCCCC(CC)(CC)C(C)CCC,9.528887
CCCCCCC(C)CC(C)(CC)CCCCC,9.528887
CC1CCCC(C(C)CC2CC(C)C2)CC1,9.529159
CCCC1CCC(C)CC1CC,9.529159
CCCC1CCCCCCCC(CC)C1C,9.532152
CC(C)CC1C(C)CCCC1(C)C,9.535145
CC(C)CCCC1CCCCCC(C)CCC(C)C1,9.53569
CCC1CCCCC(CCCCC(C)C)CC1,9.536506
CC(C)CC(C)C1CCCCCC(C)CC1,9.536778
CCCCCC1CCCCC1CCCCCC(C)C,9.537866
CCCCCCC1CCCCCCCC1(C)C,9.537866
CCCCCCCC(C)CC1CC(CC)C1CCCC,9.537866
CC1CCCCC(C)C(C)CCC1C,9.540043
CCC1CCCC(C)CCCCCC1(C)C,9.540315
CCCC1CCCCCCCCCC(CC)CCCCC1,9.542492
CC(C)CC(C)(C)CCCCC(C)C(C)C,9.543037
CCCCC(CCC)CCC1CCCCC1C,9.544125
CCCCCCCCC1CCCCCCCC(F)C1,9.544397
CCCCCCCCCCC(C)C1CCCCCC1CC,9.544669
CCC(C)CC1CC(CCCCCC(C)C)C1,9.545486
CCCCCCCCCCCCC1CCCCC(CC)C1CC,9.54603
CCCCCCCCC1CCCCCCC(C)CC1,9.549567
CCCCCCCCCC1CCCCC1CCC,9.550384
CCCCCCCCCCCC1CCCC(CCC)C1C,9.551744
CCCCCCCCCC1CCCCCCCCC(C)C1,9.553377
CCCC(CC)C(C)CC(CC)CC(C)CC(C)C,9.553649
CCCCCCCC1CCCCCCC1C(C)CCC,9.553649
CCCC1(C)CCCCC1C,9.555282
CCCCCCCC1CC(CCCC)CCCC1C,9.555554
CCCCC(C)C(C)(C)CCC(CC)CCCF,9.55637
CCCCCCCC(C)C(C)(CCC)CCCCCC,9.560996
CCC1CCCCCC2CCCCCCCC2CCC1,9.561812
CCCC(C)CCCC(C)(CC)C(C)CCC,9.561812
CCCC1CCCCCCCCCCCCC(C)CC1,9.562629
CCC(C)C1(C)CCCCCC1CC,9.563717
CCCCC(C)CCCCCC(CC)(CCC)CCCC,9.563989
CCCCCCCCC(C)C(C)(CCC)CCCCC,9.565894
CCCCC(CCC)(CCC)C(C)CF,9.56916
CCCCC(C)CCCCC(C)(CC)C(C)C,9.570792
CCCCCCC(C)C(CCC)CCCC(CC)CCC,9.571064
CCCCCCC1CCCCCC(CC)CCC(C)C1,9.571064
CCCCC1CCCCCCCC(C)CC1CC,9.571881
CCCCCC(CCC(C)C(C)(C)C)C(C)C,9.573513
CCCCCCCCC1C(CC)CC1CC,9.580588
CCCCCCCCCC1CCCCCC(C)CC1C,9.580588
CCCCC1CCCCCCCCC(C)CCCCC1,9.581133
CCC(CC)CCCCCC1CCCCC1C,9.581677
CC(C)CCCC1CC(C)CCC1C,9.581949
CCCCCCCCC1CC1C(CC)C(C)CCC,9.582221
CCC(C)CCC1CCCCC(CC)C(C)CCC1,9.582221
CCCCCCCC(C)CC(CCCCCC)CC(C)C,9.582765
CCCCCCCC1CCC(C)CCC(CC)C1,9.58467
CCC1CC(C(C)C)C1CC,9.585214
CCCCCCC(CCC)CCC(C)(CC)CCC,9.585759
CCCCCCC(C)(CC)CCCC(CC)CC,9.585759
CC(C)CCCCCC1CCC1C(C)C(C)C,9.587935
CCCCCCCC(C)CC(C)CC(C)(C)C,9.588208
CCCCCCCC(CC)C1CCCC(CC)C1,9.589296
CCCCC(C)CC(C)(CC)CCCC,9.58984
CC1CCCC(CC2CCCCCC(C)C2)CC1,9.591473
CCC(C)CCCCCCCCCCCC(C)CC1CC1,9.592833
CCCCCCCCCCCC1(C)CCCCC1,9.594466
CCCCCCCC1CCC(C(C)CCC)C(C)C1,9.596099
CCCCC1CCC(C)CCCCCCC(CC)C1,9.596371
CCCC(C)CC(CC)CCC(C)(C)CCC,9.596643
CCCCCCC1CCCCC(CCC(C)CC)CC1,9.596915
CCCCCC1CCC(C)CCC(C)C(C)CC1C,9.597732
CCCCCCC1CCCCC(C(CC)CC)C1,9.599636
CCCCCC(CC(C)C)C(CC)C(C)CCCC,9.600453
CCCC(C)CC1C2CCC1C(C)C2C,9.601813
CCC1CCCCCCCCCCC(C)CCCC1,9.602085
CCCCC(C)C(C)(CCC)CCC(C)C,9.602357
CCCC1CCCCCCCC(C)CC1CCC,9.602902
CCCCCCCCCCCCC1CCCCC1C,9.603446
CCCCCCCC(CC)CC1CCC(C)CC1,9.603446
CCC1CC(C)CCC(CC)C(CC)C1,9.603718
CCCCCCCCCC1CCCCC(CC)CCCC1,9.604534
CC(C)CCCCC(C)C(C)(C)CC(C)C,9.606167
CCCC(CC)CC1CCCCCCC(CC)CCCCC1,9.606439
CCCCCC1CCC(CC)CCC(CC)C1CCC,9.6078
CCCCCCCCC(CC)C(C)(CC)CCCC,9.608888
CCCCC(CCCC(C)C)CC1CC(C)C1,9.60916
CCCCCCC(C)(C)CCCC(CC)CC,9.60916
CCCCCCCC1CCC(CCCCC)C(C)C1,9.609432
CCCCCCC(C)(C)CCCC(C)(C)C,9.609977
CCCC1CC(C)CCC1CC,9.611337
CCCCCCCCC(C)(CCCC)CCC(C)CC,9.611609
CC1CCCC(C(C)C)CCCC(C)C1,9.611881
CCCCCCC(C)CC(C)CC(C)(C)C,9.614058
CCCCCCCCCCC(CC)(CC)CCC,9.614603
CCCCCCCCC(CC)CCC1CCC(C)CC1,9.615691
CCCCC1CC(C)CCC(CC)C(CC)C1,9.616235
CCCCCCC1CCCCCCCCC(CC)CCC1,9.618412
CCCCCCCCC(CCC)C1CCCCCC1CCC,9.618956
CC(C)CCCC1CCCC(C)C1C,9.619229
CCCC(C)CCC1CCCCCCCC1,9.619229
CCCCCCCCCCC(C)(CC)CCCCCCC,9.620861
CCCC1CC2CCC1C2CC,9.621133
CCCCCCCCCC1CCCCCCC1CC,9.622766
CCCC(C)CC(C)CC(C)(F)CCC,9.623582
CC(C)CCCCC(C)CC1CCCCCC1C,9.623854
CCCCCCCCC(CCF)CC(C)(C)C,9.625759
CCCCCCC(C)CCC(C)C(CCC)CCCCC,9.62712
CCCCCCCCCC1CCC(CCCCC)C(C)C1,9.62848
CCCCC1C(C)CCC(F)C1CCC,9.632018
CCCCC1CCCCC(CCC)C1,9.63229
CCCCC(C)CCCCCCC(C)(CC)CCCC,9.633106
CCCCCCC(CCCC)C(C)(CC)CCCCC,9.633378
CCCCCCCC(CC)CCC(C)(CC)CCC,9.633651
CCC(C)CCCCC1CCCCCCCC(CC)CC1,9.633923
CCC(C)CC(C)CCC(C)(C)C(C)C,9.633923
CCCCCCCC(C)(C)CCCC(C)CCCC,9.634739
CCCCCCCCC1CCCCCCCCCC(CC)CC1,9.635011
CCCCCCC1CC1CC(C)CF,9.6361
CCCCCC(C)C(C)(C)C(C)C,9.636644
CCCCC(CC)CC(C)CCCC(CCC)CCC,9.637188
CCC(C)CC(C)C(CC)CC(C)C(C)CC,9.638004
CCC(C)CC(C)CCCC(C)(CC)CC,9.638277
CCCCC(C)CC(C)C(CC)(CC)CCCC,9.638277
CCCCCC(CC(C)CCC)C(CC)CCCC,9.638549
CCCCCCC(C)C(CC)(CCC)CCCC,9.639365
CCCCCCCCC(CC)CC(C)(F)CCC,9.639637
CCC1CC(CCC(C)CCC(CC)C(C)C)C1,9.642358
CC1CCC(CCCCC2CCCCCCCC2)C1,9.64263
CCCCCC(C)(CC)CCCCCC(C)CCC,9.642902
CCCCCCCC1C(C)CCCC1CC(C)C,9.644263
CCCCCCCCCC(C)(C)CCCCCC(C)CC,9.644807
CCCCCCCC(CCCC)C(C)(C)CCCCCC,9.645624
CCCCCC(C)C1CCCC(CC(C)C)C1,9.645624
CCCC1CCCCC(C)CCC(C)C(C)CCC1,9.645896
CCCCC(CCC)CCC(C)(C)C(C)C,9.64644
CCCCC1CCCC(C)CCC1(C)C,9.64644
CCCC(C)CCC1CC(C)C1C,9.64644
CCCC(CC)CC(CCC)CCCCC(C)C,9.646712
CCCCC(C)C(C)(CCCC)CCCC,9.646984
CCC1CC2CCCCCCC1C(C)CC2,9.648073
CCC(C)CC1CCCCCCCCC(C)CCC1,9.648617
CCC(C)CC(CC)CC(C)C(C)C(C)CC,9.649161
CCCCCC1CCCCCCCCCCCC1CC,9.649977
CCCCCC(C)CC(C)CC(CCC)CCCC,9.651066
CCCCCCCC(CCF)CC(C)(C)C,9.652699
CCCCCCCCC1CC(F)CCC(C)C1C,9.652699
CCC(CCCC(C)C)CC1CCCC(C)C1,9.654059
CCC1CCCCCC1CCCCC(C)C,9.65542
CCCCCCCC(C)C(C)(C)CCC,9.655692
CCCCCC(C)(CCCCC)CCCCCC(C)CC,9.656236
CCCCCC(CCC)C1CCCCCC1F,9.657052
CCCCCCCC1CCCCC(C)C(C)CCC1,9.657869
CCCCC(CCC)CC(C)CCC(CC)CCC,9.658141
CCCCCCC1CCCCCCC1CCC(C)C,9.658141
CCCCCC(CC)(CC)CCCCC,9.658685
CCC1CCCC(C)CCCCCCCCCCC(C)C1,9.659229
CCCCCC(CC)CCCCC(C)(C)CCCC,9.659774
CCCCCC1CC2CCC(C)CCC2CCC1(C)C,9.660318
CCCCCC(CCC)C1CCCCC(C)C1,9.66059
CCCCCCCCCC(C)(CC)CCCCC,9.661406
CCCCCC(CCC)CCCCC(C)(C)CCC,9.66195
CCCCCC(CCC)(CCC)CCCC,9.662223
CCCC1CC(C)CCC(C)CC1CC,9.663311
CCCCCCCC1CCCCCC1CCCC(C)CC,9.665488
CCCCCCCCCC1CCCC1(C)C,9.666304
CCCCCCC(CC)CCC1CCC(C)CC1,9.666304
CCCCCCCCCC(C)(CCCC)CCCCC,9.666848
CCCCCCCCCCCCCCC1CC(C)C1C,9.667393
CCCCCCC(C)CCCC(C)(C)CCC,9.667665
CC(C)CCCC1CC(C)CCCCCCC1C,9.668209
CC(C)CC1CCCC(C)CCCC(C)C1,9.668481
CCCC(CCC1CCCC1CC(C)C)CC(C)C,9.669842
CCCCCCCCCCC(C)(CCC)CCC,9.669842
CCCCCCCC(C)CC1CC(C)C(C)C1,9.670386
CCCCCCC(C)(CCCCC)C(C)C,9.67093
CCC(CCC(C)(C)CC)C(C)CC(C)C,9.671747
CC1(C)CC(F)(F)C1CCCF,9.672019
CCCCC(C)C(C)CC(C)C(CC)CC,9.673379
CCCCC(CC(C)CC(C)C)C(C)CCC,9.673379
CCC(C)C1CC1CF,9.673923
CC(C)CCCCC1CCC(C)CC1,9.674196
CC(C)CCCC1CCCCCC(CC(C)C)CC1,9.674196
CCCCCCCCCCCC(C)(C)C(C)CCC,9.676372
CCCCCCC(C)CCCC(C)(C)CC,9.676645
CC1CCC(C)C1CC1CCCC1F,9.676917
CCCCCCCCCCCC1CCCCCCCC1,9.677461
CCCCC(C)C1CCC1CCCC,9.677461
CCCCC(CC)CCCC(C)(C)C(C)C,9.677461
CCCCCC(C)CC(CC)C(CCC)CCCCC,9.681271
CCCCC(CCC)CCCCC(C)(C)CCC,9.681815
CC1(C)CCCCCCCCCCC1,9.681815
CCCCC(CCC)(CCCC)CCCC,9.682631
CCCCCCCCC1CCCCCCC(C)CCC1,9.682631
CCCCCCCC(CC)CC(C)CCC(C)CC,9.682903
CCCCCC1CC2CCCCCCC2(C)C1,9.682903
CCCCCCCCC(C)CC(C)(F)CC,9.683447
CCCCCC(C)CCC(C)C(CCC)CCC,9.684264
CCCCCCC(C)C(C(C)CC)C(CC)CC,9.684536
CCCCCCCCCC(CC)(CC)CC,9.685624
CCCCCCCCCC(C)(CC)CCCC,9.686441
CCCCCCCCCC1CCC1CCC(CC)CCCCC,9.686985
CCCCC(C)CC(CCCC)CCCC(C)CC,9.688618
CCC(C)(C)C(C)CCCCCCCC(C)C,9.68889
CCCCCC(C)C(CCCCC)C(CC)CCCCC,9.689162
CCCCC1CCCCCC(CCCCC(C)C)CC1,9.689434
CCCCCCCCCC(C)CC(CCC)CCCCCCC,9.689706
CCC1(CCCC(C)C)CCC1,9.689706
CCC1CCCCCCC(C)CCCCC1CC,9.689706
CCC(C)CCCCCC1CC(C)C1C,9.689978
CCCCCCCC(C)CCCCCC(C)(C)C,9.69025
CCCCCCC(C)(CCCC)C(C)C,9.691339
CCCCCCCC(C)CC1CC(C)CC(CCC)C1,9.691339
CCCCCCCCC(C)CC(CCCC)CCCCC,9.691611
CCCCCCCC(CC)C(C)CC(C)C(C)C,9.691883
CCCCC(CCC(C)C)C(CC)C(C)C,9.691883
CCCC1CCCCCCCC(C)CCCCCC1,9.692699
CCCC(C)CC(C)CCCCC1CC(C)C1,9.693516
CCCCCC(C)C(CCCC)C1CCCC1,9.693788
CCCCCC(CC)CC(C)CCC(C)CCC,9.69406
CCCCCCC(C)C(F)CC1CCCCC1CCC,9.695148
CCC1CCCCCCCCC(C)CCCCCC(C)C1,9.697053
CC(C)CC1CCCC2CCCCC(C)C2C1,9.697053
CCCCCCCCCC(CCCC)CC(C)CCC,9.697597
CCCC(CC)CC(C)CCC(CC)C(CC)CC,9.697597
CCC(CC)CCCCCCC(C)C(C)(C)C,9.697597
CCCC1CCCCCC(C)C1CF,9.698958
CCCCCCCCC(C)C(C)CCC(CC)CCCC,9.700591
CCCCCCCCC(C)C(C)(C)CCC,9.701135
CC(C)CCC(C)CC1CC(C)C1,9.701407
CCCCCCCC(C)CC(CCCC)CCCCC,9.702768
CCCCC1(CCF)CCCCCCCC1,9.703856
CCCCCC(CCC(C)CCC)CC(C)CC,9.7044
CCCCCC(CCC)CCCC(C)(C)C,9.7044
CCCCCCC(C)CCC(C)(C)CC,9.706305
CCCCCCCCCCCC1CCCC(CCCC)C1,9.706577
CCCCCC1CCCC(CCCCC(C)CCC)C1,9.706849
CCCCCC(CCCC(C)CC)CC(C)CCC,9.706849
CCCCCC(C)C1CCCCCC(C)CCCC1,9.707393
CCCCCCCCCC1CCCC(CCCCCCCC)C1,9.707393
CCCCCCCCC(C)(CCCC)CCCC,9.707666
CCCCCCCC(C)(C)CCCC(C)C,9.707666
CC1CCC(CCCCCC2CCCCCC2C)CC1,9.707938
CC(C)CCCCCC1(C)CCC1,9.708482
CCCCCCCCCCCCCCCC(C)(C)C,9.710659
CCCCC1CCCCCCCCC(C)CCC1,9.710659
CCCCCCC(CCCCC(C)C)CC(C)CCC,9.712564
CCCCCCCCCC(CC)CC(C)CCCCCCC,9.712564
CCCCCCCC1CCC(CCCC)CC(C)C1,9.713108
CCCCC(CCC(C)C)CC(C)CCC,9.714468
CCCCCC(CCCC(C)CCC)CC(C)CC,9.715285
CCCCCC(C)C(C)(CC)CC,9.715557
CCC(C)CCCCCC1CCCCC(C)C1C,9.715557
CCCCCCCCCCCC(C)CC(CCC)CCCC,9.715557
CC(F)CCCCCC(C)(C)CCF,9.716917
CCCCCC(C(C)C)C(C)CCC(C)CCC,9.716917
CCCCCC(CF)C(C)C(C)C(C)CCC,9.719094
CCCC(C)C(CC)CCC(CC)C(CC)CC,9.719639
