,SMILES,pred_gap
40,CC1=CC=c2ccc(=O)c(=N)oc2=CC=CC=CC=C1,1.9746505
41,O=c1ccc[c]c2ccccccc-2s1,1.8983918
42,O=c1ccc2c(cc1)=CC=C=C=CC=2,1.924105
43,CSc1cccc2c(ccs1)=CN=NC=CC=2,1.9789448
44,SSC1=CC=CC=CC=C=C=CC=CC=CS1,1.8768483
45,SCC1=CC2=CC=CC2=CC=CC=CSN1,1.7378464
46,N=CSC1=NN=CC2N=CC2=C1,1.9620712
47,ONCC1=c2ccccc2=CC=CCC(O)=CC=CC=C1,1.9946729
48,O=C1C=CC=c2occncccc2=CSC1=O,1.9656441
49,C=CC1=C2C=CC=C(N2)SC=CSC=C1,1.9930975
50,N=CCN=c1cc2c(csc1=O)C=CNCS2,1.7482094
51,NC1=CC=CN2N=C3C=CC=CC=CC=C3C=CC=NC=CC=C12,1.8723425
52,S=CC1SC=CC=CC=NSSSNSCS1,1.8739606
53,SN1C=CC2=CC=NC2=CC=CC=CN=C1,1.773083
54,C=NCC(ON)=S1C=CC=CC1=[S][S],1.9229157
55,Cc1=c2ccncc2=c-c=c-c2=c3ccc(=c-n=c-c=c-n-1)-c-3=n-2,1.947894
56,Nc1cccc2c1=NC(S)=CC=NC=CSC=2,1.9170413
57,Sc1ccc2cccccc[c]ccc1-2,1.9089857
58,O=C1CSC=CSC=C2NC=CC=CC=S12,1.971194
59,C1=COC2=CS2=c2nc3c(cc2-3)=C1,1.740088
60,O=C1C=CC=C2C=C[SH]=S12,1.8378844
61,O=C1C=C=C=c2cc3cccc-3ccc2=C1,1.9356244
62,S=C1C=CC=CC2=CC=NNCC[SH]1S2,1.9659603
63,N=C1SC2=CC=C2C=CC=CC=C2SC=S12,1.8501194
64,S=C1C=C2C=C=C2N=CC=CC=CC=CS1,1.9342489
65,O=c1ccc2c(s1)N=CC=CC=CSC=C2,1.9417063
66,C1=CC=Cc2cccnc2C=CC=CN=CSC=C1,1.8305455
67,C=Nc1cccc2c(cc[nH]1)C=NSC=CC=CS2,1.9966058
68,NC1=CC=CC2=C=C=CC(=O)C=CC=NS2=CC=CC=C1,1.7136933
69,C=C1C=CC=CC=C[C]1NNS[S],1.8851515
70,C1=C=c2ccccc2=CC=CC=CC=CC=1,1.9766929
71,O=c1cc2c(cnccc3nc1-3)C=C2,1.8062493
72,CCNNNC1=C=C=CC=CC=CC=CC2=CC(NNNO)=CC=CC=C12,1.7089167
73,CC1=CC=CC=CN=C2N=CC=CC=C2S1,1.906834
74,CC1=[C]C(=O)C2=C=C=CC=CC(=C1)[N]C2=O,1.9350173
75,CC1(C)C=CN=CC=NC=NNC1CSCN=S,1.9281365
76,O=c1ccc2c(nc1)=CC=CC=CC=CC=CC=2,1.7800934
77,CC1=C2C=C(C2)C2=CC=CC=c3cccnc3=CC2=CC=C1,1.9815233
78,O=C1C=CC=CC=CC=NN=NC=C1,1.9253334
79,C1=CSS2=C(C=CC=CC3=CC3=C1)[SH]=[SH]2,1.9328992
80,C=c1scc2c1=CC=CC=CN=NC=CC=N2,1.8154697
81,N=Cc1ccc2c3cccc(n1)=CSC3=NC=CN=NN=2,1.624554
82,C1=CC=CC=c2cccccc[nH]c2=CC=CC=C1,1.966854
83,O=c1scccccc2cccccc1-2,1.9789693
84,C=Cc1cc2c(ccc1=S)=CNNCSCC=2,1.9020535
85,C1=Cc2cccc3c(n[nH]c2=C1)CCNNC=3,1.9173862
86,C=C1C=CC=CC=CC=CSSC=CC1=[SH]S,1.9926796
87,Nc1csccccc2c(c1=S)=C(CCS)CC=2,1.9302849
88,N=NN=CN1C=CSC=CC=CN1S,1.996565
89,O=C1CSC2=S(C=[SH]SS1)SSC=CC=N2,1.8144598
90,O=C1C=c2ccsc2=CC=CSC=CS1,1.8488553
91,O=C1C=NC=C2C1=C=CC=C1C=CC=NC=CC=CC=C12,1.9124936
92,CN1C=CC=CC=CC=C2SC=CC=CC21N,1.9552529
93,C1=CC=c2ccncc3cc-3cc2=NC=C1,1.6833606
94,CN(C=NN)c1cccc2c1=NC=CC=CC=CC=CN=2,1.9560552
95,CSC1=CN=CC=CC=CC=C2SSC=C12,1.9722742
96,Nc1ccccc2cc-2c2c1C=CC=CNN=C=C2,1.556119
97,NC1=CC=CC=c2ncccc2=[SH]C=C1,1.8550161
98,CC1C=c2ccccc2=CN=CC=C1NS,1.9197495
99,ONC1C=C2N=CC=CC=C2C=CC=CSS1,1.8191266
100,S=C1SC=CC=C=CSCC=C=[SH]SC1S,1.8811334
101,O=c1ccccccc2ccc3ccc-3cc-2nnncccc1,1.9359567
102,O=C1[SH]=NC2=C1C=C(O)C=CSC=CC=C2,1.9817985
103,CN1C=CC=CC=CC=CC=CC=CC=C1CS,1.8921556
104,O=CC1=CN=CN=CC=CC=c2ccccc2=C1,1.9029572
105,[SH]#CC1C=CC=CC=NC=CNC=C1,1.8121846
106,O=C(O)C1=NC=CC=CC=CC=CC=CC=C2N=C21,1.9554278
107,O=C1[C]=S=C[C]=CNSN1,1.8868729
108,CC=CC1=C(C)S[SH]=C=CC(=S)S1,1.9582655
109,S=C1C=CC=CSC(=S)C=C1,1.615789
110,N=C1C=CC(C=S)=CC=CC=C=[SH]1,1.938001
111,O=CC(C=O)=CCN=CSSC1C[SH]=NNC1=S,1.9926744
112,NNN=c1ccccccccccc1=S,1.4632007
113,SSC1=CC=CC=C=[SH]SC2=C(S1)S2,1.775053
114,O=C1C=CC=Cc2c3c(ccccccc2=NC=C1)=NC=C3,1.869097
115,O=C1C=NC=CC=CC=CC=NC=NC=CS1,1.841114
116,O=C1C=C=[SH]C=NC=C=CSC=C1,1.9525697
117,O=C1C=CC=CSSC2=NSSS2=C1,1.7500465
118,C[SH]1C=CC(=[SH]C2=CC=CC=CC=CC=C=CS2)C1N,1.9563106
119,N=C1C=CC=CC=CC(=O)N=[SH]C1,1.9981204
120,CC1=CC=c2cc[nH]c2=CC=CNN=CC=CC=C1,1.9714161
121,CN1SC=CC=C=CC=CC=C(N)C1=S,1.9470857
122,O=c1sc2[nH]c1=CC=c1sccc1=CSC=2,1.9956738
123,O=c1c2c3ccc([nH]3)c1=C[N]NC=CCC=NC=C=2,1.9958076
124,CC=C(O)C1=CC=CC(=S)SS1,1.9273337
125,OSc1cc2c(c3c1=CC=C3)C=CC=2,1.9728187
126,O=c1ccc2c(cc1O)=CC=CC=CC=CC=CC=2,1.7856885
127,O=C=[SH]C1=C(S)C=CC=CC=CC=CSC=CC=C1,1.9734167
128,S=c1cccc2cc-2sc2c(ss1)=CC=2,1.9662127
129,S=C1CC=CC=CC=CC=CC=CC=C1SS,1.8261889
130,[C][N]CC=C[C]([O])C=O,1.801056
131,NC1=C(N)N=S2Sc3ccc2cc3C=CC=C1,1.9832072
132,C1=CC=CC=c2ccccc2=NC=CC=C1,1.8555316
133,N=C=C=NC1=CC=CC(N)=CC(N)=CC=CC=CC=CC=C1,1.8353616
134,O=CN1CC=C2C=CC=C=C[SH]2SS1,1.6745291
135,NN=c1ccc2c(cc1)=NN=CN=CC=2,1.7550627
136,CC12C(=S)N=CN=CC1=CSC2=S,1.9659353
137,N=C1C=C2C=CC=CSC=C2S1,1.8141319
138,OC1=CN=CC=NN=CC(O)=NC=CN=Cc2ccccc2C=CC=CC1,1.9327209
139,S=c1[c]c2c(ccc1)C=CC1=CC=CC=CC1=N2,1.6982574
140,NN1N=CC=CC=CC=c2ccsc2=CC1=S,1.7468507
141,O=CNC1=CC=CC=CC=C=C=CC=CS1,1.9197787
142,O=CC1=CC=CC=CC1=CC=S=S,1.8770744
143,O=CC1=CC=c2ccc1c1nncnc2=CC=NN=C1,1.6859099
144,CNSC=[SH]C(=CSCS)CSCSS,1.877391
145,C=C1C=CC([S](N)[C]=O)=CC1=S,1.9042704
146,N=c1cc[nH][c]nsc2c1=CN=2,1.9008863
147,NSC1=CC=CC=CC=CC=CSNC=C=C1,1.979945
148,[N]c1sccccc2cccccc1-2,1.926211
149,O=CC1=C2C=CC=CN2N=CNNC=CC=CC=C1,1.9765731
150,NN1C=CC=CSSC=CSC=CC=CC=CSS1,1.8363956
151,NC1=C=[SH]C2=CN=[C]C=CC=CSC=CC2=CC=C1,1.7063088
152,O=C1[N]C=C=C=Cc2cc3ccccnc-3c2N1,1.8050802
153,CC1=CC=C2C=CC(S)=S2C1=S,1.8046398
154,S=C1C=CC=CC=CC2=C1SC=[SH]S2,1.6216415
155,CSC1=CC=CC=CC=CC=C(NS)N=C1N,1.9451239
156,O=C1C=C2C=NC3=CC=CC=CC3=C=NC2=C1,1.855344
157,C=NC1=NOC=CC=NC=CN=C1[N]CCNN,1.878432
158,[C]1Oc2cccccc3c(cc2-3)C=CC=Cc2ccccc21,1.9844496
159,C1=CC=CC=c2ccccssc2=NN=CC=C1,1.8285878
160,O=C(O)C1=CC=CC=CC=C1S[SH]=S,1.9984771
161,CN1C=CC=CC=CC=NC=CC=NC=C1SN,1.703732
162,Nc1nccc2c1=CC=CC=CC=CC=CC=2,1.9629178
163,NC1=C=c2cnncc2=CC=CC2=C(C=CC=C1)C=C2O,1.8153546
164,CC1=CC2=CC=CC=C(C=S)C([N])C2=N1,1.7084025
165,S=c1ccc2c(cc1)=C1C=CC=CC=CC=C1C=2,1.7878035
166,C=C(CC)C1=CC=CC=C=C[SH]=[SH]1,1.9282943
167,[C]1=CC=CC=CC=NC=CC=CSC=C1,1.9938602
168,S=C1SC=CC=CC=CC=CC=C=[SH]SS1,1.8135874
169,S=C1C=C2C=CC=CSC=C=CC[SH]12,1.9739019
170,Cc1ccccccc[nH][nH]c2c1=CC=C=NNNCCCSNC=2,1.6473237
171,O=C1C=CC=C=CC=[SH]CN=NSSN=C1,1.6256208
172,NC1=C=C=C2N=c3ccooccccccc3=C2C=C1,1.9520434
173,C=c1ccc2c(c1)C=CN=NC=CC=CC=2,1.9239078
174,C=C1C=CC=C=C1SC(S)SSSS,1.7184417
175,[O][N]C1=CN=CC=COc2ccncc2C=C1,1.8880699
176,O=c1ccc2c([nH]1)=CC=CC=CC=CC=CC=2,1.5780191
177,SC1=CC=CC=C2C=C2C=CSSS1,1.9440937
178,O=c1cc2[c]ccccccc1-2,1.9991428
179,NN1[C]NC(=S)C=CN=CN=N1,1.817482
180,N=C1SC=CC=CC=CC=c2ccccc2=C1NN,1.9309686
181,N=c1c2c1=CSC=c1ccncc1=CSC=CC=CC=C=2,1.6220993
182,[SH]#CC1=CC=CC=CC=CC=CC=CSC=C1,1.8988221
183,O=c1c(=O)c2c1=CC=CC=CSC=CC=2,1.7756929
184,CC1=C(N)C=C2C=CC=CC=CN=C2[N]C=C=CC=C1,1.9658427
185,CCOc1cc2sc(c1=S)=CC=CC=CSC=2,1.9751523
186,NC1(N)C=CC=C=CN=C=CC(=S)C=CC=CC=CC=C1,1.8274986
187,N=c1ccccc2c(cc3cc1-3)=CC=2,1.8859129
188,NNNNC(C=NS)=CC=CN=S,1.892793
189,C1=CSSS2=C(SC=C2)SSC=CSN1,1.7549434
190,NC1=CC=C(C=O)[SH]=CC=CN1,1.9877458
191,S=Cc1cccc2cccc-2cc1=S,1.915642
192,S=c1ccc2cccccccccc-2c1,1.8618672
193,CCC1=CC=CC=CC=CC=CON=[SH]SSS1,1.9408627
194,CN1N=CN=CC=CC=C2C=CC=CC=C21,1.9853988
195,NN1SN=CSC=NC=CSNC=CC=C1C=O,1.83076
196,[C]N=CC1=C(SS)NC(C=N)=C=CC=C1,1.7984828
197,S=C1SC=CC=C=C=[SH]CSSSN1NS,1.807572
198,Nc1cccccccn2c(c3nc1-3)C=CC=CC=C2,1.6693717
199,O=c1ccccs[nH]ccc1=[SH]S[SH]=S,1.7126355
200,Cn1cccc2cccncncc3cc-3c-2c1,1.9481323
201,S=C1C=CC=CC=CC=CN=CC=CC=CC=C1,1.9997306
202,C=C1C=CC=CC=CC=NN=CS1,1.8921115
203,S=c1ccccccc2nccccc-2c1,1.762181
204,C=C1C=CC=CC=CS(=S=O)C(S)=C1,1.959291
205,CC1=CC=C2C=CC=NC=CC=CC=C2S1,1.9549596
206,O=c1ccc2c(cc1)=CC=CN=CC=CC=CC=2,1.8656262
207,CC1=CN=CC2=C3C=CC(C)=CC(=CC3=C=C2)C=CC=C1,1.9970181
208,CC1=CC=CC=CC=CNC1=C=CC=S,1.9634905
209,N=C1C=CN=c2ccccc2=CC=NC=CC1,1.8608546
210,C=Cc1cc2ccccccc3nccc3ccccc2c[nH]1,1.9308829
211,CSC1=CC=CC=CC=CC=C=C1[SH]=S,1.505167
212,C=C1C=C2SC2=NSSS1=[SH]SS,1.9188098
213,O=CNC1=c2ccncc2=CC=CC=NOS1,1.7559463
214,[N]NSN1C=CC=CC=CC=CC=CC1=O,1.9408475
215,O=C1C=CC=NC=CSC=CC=CSC=C1,1.978539
216,C=C1C(C)C1C=[SH]C=[SH]CC=N,1.882786
217,O=C=CC1=CC=C2C=CC=CC=CC2=C[N]C=CC=C1,1.8237123
218,N#CCC1=CC=NC=c2c(ccc3c2=C=C=3)=C=NNN1,1.929688
219,O=C1N=CC=CC=[SH]CC1C=[SH]S,1.9213922
220,O=C1C=C=S=CNC=[SH]CC=C1,1.9991472
221,Nc1ccccnc2[nH]c1=CC=CC=CC=CC=2,1.90156
222,ONC1=c2ccccc2=NC=CC=CC=CC=C1,1.7119455
223,N=c1ccc2c(cc1)=CC=CC=CC=C=C=2,1.6733242
224,O=C1C=CN=CC=CC=CC=CS1,1.9616137
225,CSC1=c2ccccc2=NN=S2C=C12,1.9738438
226,O=C1CCSCCSC=CC=C[SH]=[SH]1,1.938352
227,CCN[C]C=CC=CCC=CNC=S,1.9670249
228,C=c1scc2c1=CC=CC=CC=CC=CC=C2,1.9090545
229,S=CC1=CC=CC=CC=C1N=N[SH]=S,1.4786214
230,C=C1C=C=CC=CC=CSC(S)=[SH]S1,1.7905792
231,S=C1C=CC=CC=CN=NN=NC=C1,1.763389
232,C1=CC=C2C=C[SH]=CCC=CN=C2C=C1,1.8822838
233,[CH]CCC(=C=S)C=CC=[SH]O,1.9748559
234,S=c1ccccc2cccccccc-2c1,1.8217977
235,CNC1=CC=CC=CC=CC=CC=CC=NS1,1.6878072
236,COc1cnc2c(c1)=CC=C=[SH]C=CN=2,1.8685199
237,N=C1C=CC=CC=CC2=NC2=CSC=NC=C1,1.8384374
238,N=C1C=C2C=CN=CC=C2C=CC=CSC1,1.9212878
239,NC1C2=CC=CC=CC=CNC=CC(C=C=CC=O)=C1C=C2,1.8953056
240,C=C1C=CC(CSC=S)=C1C[SH]=[SH]SS,1.8324668
241,COc1ccc2c(ccnc3c1=CC=3)C=CN[SH](S)C=C2,1.940569
242,CN=CCc1ccc2ccccccc-2c2cc1C=N2,1.880124
243,S=c1ccccc2c1=CN=[SH]SSC=2,1.8498194
