SMILES,des_gap,pred_gap,Err_pred_des,AE
CC=C1CCC(CC(O)CCCC)C1,7.4532,6.9258366,0.0707566463921065,0.5273634
CCCC(C)CCCC1CCC(C)C(C)(CC)C(C)O1,8.5755,8.177123,0.046455242287542,0.398377
COC1CCC2(OO)CCCCCCOC12,8.7509,7.703584,0.119680924912483,1.047316
COCCCCC1CCCCCOC(C)C1,9.2605,9.244285,0.0017510253418522,0.0162150000000008
C=C(C)C1C=CC=C(CC)N1,4.8,4.518285,0.0586906671524048,0.281715
CCC(C)CC(OC)C1CC(C)C1CCOO,7.0045,7.7906365,0.112233070091973,0.7861365
CC(CCC(=O)CCON)OCCCO,8.0794,6.4001217,0.207846908329483,1.6792783
CCCC1CCCCC1COC(CC)CC,9.0735,9.205681,0.0145677905072981,0.132181000000001
CCCCCC1CC=CC=C(O)C=C1C,9.7677,5.3210297,0.455242312613416,4.4466703
CCCCCC1OC(COC(C)C)C(C)CC2(C)CC12,9.0528,9.057977,0.0005718366380882,0.00517699999999977
O=c1ccccc2c(cccc1)=CC=CC=CC=2,3.2839,2.129351,0.351578641051791,1.154549
CCCC(OC)C(NCOCCCO)OC,8.7896,8.022355,0.0872900837750434,0.767245000000001
CCC1CCCC(OC)C(C)C1,9.1631,8.614864,0.0598308051461586,0.548235999999999
CCCCC1NC(CC)CC(OC)OP1,7.7185,7.305203,0.0535462899568546,0.413297
CCC1CC2CCCCC(CCC2)C1,10.4978,9.182265,0.12531527732694,1.315535
CCCC1=CC=C(CS)SC=C1,3.073,3.502519,0.139771849101272,0.429519
CC1CCCCCCC(C)(O)CC1C,10.5637,9.009374,0.147138439670195,1.554326
CCCCCCCCOCCCCOC1CCCOC1,9.0593,8.448829,0.0673861449334287,0.610471
CCCCCCCCCC(C)CCOC(C)OC,8.5836,9.222054,0.0743806244270505,0.638453999999999
CC1=C2C=CC=C2C(=O)NC=Cc2ccccc21,2.8749,3.3041089,0.149295230480546,0.4292089
CCC(C(C)CO)C1CCC(C)C(C)C1,10.1396,9.3432455,0.0785390443127321,0.7963545
CC(C)OOCC1CC1CCCCN,6.9779,7.7235384,0.106857134487837,0.7456384
CCCCC(OC(C)OCC)C(C)=O,9.7484,7.195698,0.261858583518954,2.552702
C=C(C)CC=C1SC2=CC=C(CC1C)C2CCC,4.6954,3.7355754,0.204418060751847,0.9598246
COCCC1C(COC)NC(=O)C1N,6.8553,6.4404655,0.060512968026656,0.4148345
CC1CC(C)C(C)CCCCCCCO1,9.7904,9.145989,0.0658206592141501,0.644411
COC1CCCCC(CC(C)N)CC1,8.5257,7.728117,0.093550442880263,0.797583
CCC1CC(C)(COC)CCCCS1,8.3254,7.3947444,0.111785091862287,0.9306556
CCCCCCC(C)CCCC1CCC1,9.7484,9.805268,0.0058336021971494,0.0568679999999997
C#CC(CC)CNCCC(O)OCC,8.7257,7.93598,0.0905050777428002,0.78972
COC1CC(O)C1(C)CCCC=C(C)O,6.9819,7.2955036,0.0449166582639407,0.3136036
CCCC1C=CCC(C(C)CC)CC(C)C1,7.8701,7.210419,0.0838211486500765,0.659681
C=C(CCC(CC)CO)C(C)CO,8.305,7.3577886,0.11405315318788,0.9472114
CC1CCC2CC(CCCC1CCCCO)C2,9.7484,9.554421,0.0198985038708175,0.193979000000001
O=C=NCC=CC=CC=CCNC1=CC(=O)C=C1,2.09,2.9362168,0.404888435984342,0.8462168
CCCCCNCCC(CCO)C(C)C=O,6.6454,6.515317,0.019574899449875,0.130083000000001
CC1CCCCC(C)CCC(C)CC1,9.2917,9.528654,0.0255016949009053,0.236953999999999
CCC12CCC3C(C)C(C1)OC(C)C2C3C,9.2781,8.874699,0.0434788761798196,0.403401000000001
CCC(CCCC(C)(C)C=O)OC,6.1156,7.7282534,0.263695036392666,1.6126534
C=CC(NO)NC(C)C1CC=NC1,6.2158,6.429243,0.0343387959343214,0.213443
CCCCC(CO)C(CCC)OC,9.7904,8.528496,0.128891997408255,1.261904
CCC1(C(O)C2CCCC2)CCC=C1C,8.6864,7.121686,0.180133774434692,1.564714
C=CCCC(CCC)CCCCC,9.5498,7.6158934,0.202507553671005,1.9339066
CCC1CCCCCCC(C)SC1,6.8591,7.1421685,0.041269047233763,0.283068500000001
CC(C)CNN1CC1CC(C)C(C)CO,9.9457,7.742227,0.221550310437261,2.203473
CCC(O)C(N)C(O)CC1CC(C)CC(C)C1,9.5689,8.318041,0.130721310936647,1.250859
C#CCCC(CCCCC)CCCCCCC,9.1631,8.671806,0.053616534202484,0.491294
CNCCC(O)CC1CC1(CN)CNC,9.2669,7.593234,0.180606884481885,1.673666
C=CCCC(CC)OC(CO)OC,9.2781,7.9155746,0.146853930155025,1.3625254
CCC1CCC2CCOCC(C)C12,7.9923,8.939016,0.118453554316415,0.946716
CCCC(CCC)CCCCCOO,9.8362,8.208338,0.165497063519095,1.627862
CCC1CCC2CC3CCCC(C(CC)C2)C(C1)C3,9.444,8.937402,0.0536423367698635,0.506598
CC1CCCCC(C)C(C)(O)C1,9.8586,8.846298,0.102682103161358,1.012302
CC(=O)NCCC1C=C(O)C2=C(O2)C1=O,3.4694,4.2473483,0.224231368122221,0.7779483
CCCN(CC)CC(C)C(C)CCCCCN,7.2534,7.25459,0.0001640657463897,0.00119000000000025
CCC1CCCCCC1C(COC)COO,9.2605,8.198045,0.114729790301117,1.062455
CC(O)=CC(C)CCCC(C)C,9.6506,7.205268,0.25338653491089,2.445332
CC=CC(C)(CO)CCCC,10.1204,8.027124,0.206837239149912,2.093276
C=C1CN(C)CC(=O)CN(C)N1,6.8479,5.696368,0.168158381771308,1.151532
COCCCC(O)OC(C)(C)C,10.1862,8.765135,0.139508863815616,1.421065
